for i in *.log ; do echo "-----------------Showing $i-----------------" ; cat 
$i ; done
! 51, isa, 64, 0, 1, 56, 2856, 45948, 184749, 48138
  result is correct!
! 51, isa, 64, 0, 1, 60, 3060, 52588, 201313, 54964
  result is correct!
! 51, isa, 64, 0, 1, 64, 3264, 59676, 198668, 62372
  result is correct!
! 51, isa, 64, 0, 1, 68, 3468, 67212, 206962, 70277
  result is correct!
! 51, isa, 64, 0, 1, 72, 3672, 75196, 217146, 78706
  result is correct!
-----------------Showing intmul-rv64_isa_52_hybrid.log-----------------
! 52, isa, 64, 0, 1, 8, 416, 870, 23088, 932
  result is correct!
! 52, isa, 64, 0, 1, 12, 624, 1656, 31268, 1772
  result is correct!
! 52, isa, 64, 0, 1, 16, 832, 2701, 23945, 2822
  result is correct!
! 52, isa, 64, 0, 1, 20, 1040, 3975, 25322, 4158
  result is correct!
! 52, isa, 64, 0, 1, 24, 1248, 5508, 26656, 5774
  result is correct!
! 52, isa, 64, 0, 1, 28, 1456, 7295, 28533, 7626
  result is correct!
! 52, isa, 64, 0, 1, 32, 1664, 9336, 31204, 9771
  result is correct!
! 52, isa, 64, 0, 1, 36, 1872, 11631, 32811, 12147
  result is correct!
! 52, isa, 64, 0, 1, 40, 2080, 14180, 35459, 14823
  result is correct!
! 52, isa, 64, 0, 1, 44, 2288, 16983, 79306, 17784
  result is correct!
! 52, isa, 64, 0, 1, 48, 2496, 20040, 166335, 21149
  result is correct!
! 52, isa, 64, 0, 1, 52, 2704, 23351, 167540, 24530
  result is correct!
! 52, isa, 64, 0, 1, 56, 2912, 26916, 171282, 28314
  result is correct!
! 52, isa, 64, 0, 1, 60, 3120, 30735, 101900, 32156
  result is correct!
! 52, isa, 64, 0, 1, 64, 3328, 34808, 177883, 36490
  result is correct!
! 52, isa, 64, 0, 1, 68, 3536, 39135, 183323, 41057
  result is correct!
! 52, isa, 64, 0, 1, 72, 3744, 43716, 185962, 45845
  result is correct!
-----------------Showing intmul-rv64_isa_52_simple.log-----------------
! 52, isa, 64, 0, 1, 8, 416, 1211, 21826, 1252
  result is correct!
! 52, isa, 64, 0, 1, 12, 624, 2476, 22949, 2578
  result is correct!
! 52, isa, 64, 0, 1, 16, 832, 4188, 25008, 4371
  result is correct!
! 52, isa, 64, 0, 1, 20, 1040, 6348, 160703, 6782
  result is correct!
! 52, isa, 64, 0, 1, 24, 1248, 8956, 29286, 9320
  result is correct!
! 52, isa, 64, 0, 1, 28, 1456, 12012, 32547, 12519
  result is correct!
! 52, isa, 64, 0, 1, 32, 1664, 15516, 35900, 16162
  result is correct!
! 52, isa, 64, 0, 1, 36, 1872, 19468, 163088, 20487
  result is correct!
! 52, isa, 64, 0, 1, 40, 2080, 23868, 176748, 25029
  result is correct!
! 52, isa, 64, 0, 1, 44, 2288, 28716, 180451, 30098
  result is correct!
! 52, isa, 64, 0, 1, 48, 2496, 34012, 54502, 35447
  result is correct!
! 52, isa, 64, 0, 1, 52, 2704, 39756, 179235, 41617
  result is correct!
! 52, isa, 64, 0, 1, 56, 2912, 45948, 184062, 48074
  result is correct!
! 52, isa, 64, 0, 1, 60, 3120, 52588, 191819, 54997
  result is correct!
! 52, isa, 64, 0, 1, 64, 3328, 59676, 198234, 62486
  result is correct!
! 52, isa, 64, 0, 1, 68, 3536, 67212, 206192, 70304
  result is correct!
! 52, isa, 64, 0, 1, 72, 3744, 75196, 213929, 78762
  result is correct!
-----------------Showing intmul-rv64_isa_53_hybrid.log-----------------
! 53, isa, 64, 0, 1, 8, 424, 869, 22498, 933
  result is correct!
! 53, isa, 64, 0, 1, 12, 636, 1657, 22771, 1739
  result is correct!
! 53, isa, 64, 0, 1, 16, 848, 2701, 24098, 2843
  result is correct!
! 53, isa, 64, 0, 1, 20, 1060, 3975, 25089, 4158
  result is correct!
! 53, isa, 64, 0, 1, 24, 1272, 5508, 26672, 5775
  result is correct!
! 53, isa, 64, 0, 1, 28, 1484, 7295, 29158, 7625
  result is correct!
! 53, isa, 64, 0, 1, 32, 1696, 9336, 72707, 9794
  result is correct!
! 53, isa, 64, 0, 1, 36, 1908, 11631, 81034, 12206
  result is correct!
! 53, isa, 64, 0, 1, 40, 2120, 14180, 35350, 14823
  result is correct!
! 53, isa, 64, 0, 1, 44, 2332, 16983, 40170, 17755
  result is correct!
! 53, isa, 64, 0, 1, 48, 2544, 20040, 167056, 21180
  result is correct!
! 53, isa, 64, 0, 1, 52, 2756, 23351, 169742, 24587
  result is correct!
! 53, isa, 64, 0, 1, 56, 2968, 26916, 174442, 28299
  result is correct!
! 53, isa, 64, 0, 1, 60, 3180, 30735, 92292, 32119
  result is correct!
! 53, isa, 64, 0, 1, 64, 3392, 34808, 184852, 36542
  result is correct!
! 53, isa, 64, 0, 1, 68, 3604, 39135, 194292, 41020
  result is correct!
! 53, isa, 64, 0, 1, 72, 3816, 43716, 187731, 45847
  result is correct!
-----------------Showing intmul-rv64_isa_53_simple.log-----------------
! 53, isa, 64, 0, 1, 8, 424, 1211, 22182, 1272
  result is correct!
! 53, isa, 64, 0, 1, 12, 636, 2475, 23024, 2577
  result is correct!
! 53, isa, 64, 0, 1, 16, 848, 4187, 25656, 4371
  result is correct!
! 53, isa, 64, 0, 1, 20, 1060, 6347, 153831, 6754
  result is correct!
! 53, isa, 64, 0, 1, 24, 1272, 8956, 29478, 9341
  result is correct!
! 53, isa, 64, 0, 1, 28, 1484, 12012, 80890, 12579
  result is correct!
! 53, isa, 64, 0, 1, 32, 1696, 15516, 36223, 16164
  result is correct!
! 53, isa, 64, 0, 1, 36, 1908, 19468, 160258, 20434
  result is correct!
! 53, isa, 64, 0, 1, 40, 2120, 23868, 164384, 25015
  result is correct!
! 53, isa, 64, 0, 1, 44, 2332, 28716, 168590, 30061
  result is correct!
! 53, isa, 64, 0, 1, 48, 2544, 34012, 92070, 35500
  result is correct!
! 53, isa, 64, 0, 1, 52, 2756, 39756, 179140, 41593
  result is correct!
! 53, isa, 64, 0, 1, 56, 2968, 45948, 185707, 48075
  result is correct!
! 53, isa, 64, 0, 1, 60, 3180, 52588, 196151, 55147
  result is correct!
! 53, isa, 64, 0, 1, 64, 3392, 59676, 198461, 62392
  result is correct!
! 53, isa, 64, 0, 1, 68, 3604, 67212, 206799, 70300
  result is correct!
! 53, isa, 64, 0, 1, 72, 3816, 75196, 214577, 78654
  result is correct!
-----------------Showing intmul-rv64_isa_54_hybrid.log-----------------
! 54, isa, 64, 0, 1, 8, 432, 870, 23401, 932
  result is correct!
! 54, isa, 64, 0, 1, 12, 648, 1657, 23363, 1740
  result is correct!
! 54, isa, 64, 0, 1, 16, 864, 2701, 24060, 2843
  result is correct!
! 54, isa, 64, 0, 1, 20, 1080, 3975, 25716, 4159
  result is correct!
! 54, isa, 64, 0, 1, 24, 1296, 5508, 28826, 5757
  result is correct!
! 54, isa, 64, 0, 1, 28, 1512, 7295, 28589, 7624
  result is correct!
! 54, isa, 64, 0, 1, 32, 1728, 9336, 30976, 9751
  result is correct!
! 54, isa, 64, 0, 1, 36, 1944, 11631, 32776, 12148
  result is correct!
! 54, isa, 64, 0, 1, 40, 2160, 14180, 36034, 14825
  result is correct!
! 54, isa, 64, 0, 1, 44, 2376, 16983, 38383, 17730
  result is correct!
! 54, isa, 64, 0, 1, 48, 2592, 20040, 43417, 20938
  result is correct!
! 54, isa, 64, 0, 1, 52, 2808, 23351, 166842, 24582
  result is correct!
! 54, isa, 64, 0, 1, 56, 3024, 26916, 169746, 28290
  result is correct!
! 54, isa, 64, 0, 1, 60, 3240, 30735, 101694, 32149
  result is correct!
! 54, isa, 64, 0, 1, 64, 3456, 34808, 179316, 36543
  result is correct!
! 54, isa, 64, 0, 1, 68, 3672, 39135, 183027, 41007
  result is correct!
! 54, isa, 64, 0, 1, 72, 3888, 43716, 186109, 45825
  result is correct!
-----------------Showing intmul-rv64_isa_54_simple.log-----------------
! 54, isa, 64, 0, 1, 8, 432, 1211, 21900, 1272
  result is correct!
! 54, isa, 64, 0, 1, 12, 648, 2476, 79125, 2666
  result is correct!
! 54, isa, 64, 0, 1, 16, 864, 4188, 24686, 4350
  result is correct!
! 54, isa, 64, 0, 1, 20, 1080, 6348, 156886, 6758
  result is correct!
! 54, isa, 64, 0, 1, 24, 1296, 8956, 29587, 9342
  result is correct!
! 54, isa, 64, 0, 1, 28, 1512, 12012, 32458, 12518
  result is correct!
! 54, isa, 64, 0, 1, 32, 1728, 15516, 72360, 16230
  result is correct!
! 54, isa, 64, 0, 1, 36, 1944, 19468, 165205, 20420
  result is correct!
! 54, isa, 64, 0, 1, 40, 2160, 23868, 163943, 24994
  result is correct!
! 54, isa, 64, 0, 1, 44, 2376, 28716, 170528, 30444
  result is correct!
! 54, isa, 64, 0, 1, 48, 2592, 34012, 101616, 35513
  result is correct!
! 54, isa, 64, 0, 1, 52, 2808, 39756, 180008, 41602
  result is correct!
! 54, isa, 64, 0, 1, 56, 3024, 45948, 185003, 48075
  result is correct!
! 54, isa, 64, 0, 1, 60, 3240, 52588, 190628, 54999
  result is correct!
! 54, isa, 64, 0, 1, 64, 3456, 59676, 198017, 62387
  result is correct!
! 54, isa, 64, 0, 1, 68, 3672, 67212, 205754, 70257
  result is correct!
! 54, isa, 64, 0, 1, 72, 3888, 75196, 219515, 78564
  result is correct!
-----------------Showing intmul-rv64_isa_55_hybrid.log-----------------
! 55, isa, 64, 0, 1, 8, 440, 870, 23319, 932
  result is correct!
! 55, isa, 64, 0, 1, 12, 660, 1657, 23831, 1761
  result is correct!
! 55, isa, 64, 0, 1, 16, 880, 2701, 25670, 2824
  result is correct!
! 55, isa, 64, 0, 1, 20, 1100, 3975, 24931, 4157
  result is correct!
! 55, isa, 64, 0, 1, 24, 1320, 5508, 26370, 5772
  result is correct!
! 55, isa, 64, 0, 1, 28, 1540, 7295, 28299, 7622
  result is correct!
! 55, isa, 64, 0, 1, 32, 1760, 9336, 81511, 9830
  result is correct!
! 55, isa, 64, 0, 1, 36, 1980, 11631, 32782, 12144
  result is correct!
! 55, isa, 64, 0, 1, 40, 2200, 14180, 77424, 14871
  result is correct!
! 55, isa, 64, 0, 1, 44, 2420, 16983, 38600, 17725
  result is correct!
! 55, isa, 64, 0, 1, 48, 2640, 20040, 40963, 20900
  result is correct!
! 55, isa, 64, 0, 1, 52, 2860, 23351, 168866, 24519
  result is correct!
! 55, isa, 64, 0, 1, 56, 3080, 26916, 169949, 28251
  result is correct!
! 55, isa, 64, 0, 1, 60, 3300, 30735, 92017, 32146
  result is correct!
! 55, isa, 64, 0, 1, 64, 3520, 34808, 177967, 36525
  result is correct!
! 55, isa, 64, 0, 1, 68, 3740, 39135, 184524, 41040
  result is correct!
! 55, isa, 64, 0, 1, 72, 3960, 43716, 185755, 45872
  result is correct!
-----------------Showing intmul-rv64_isa_55_simple.log-----------------
! 55, isa, 64, 0, 1, 8, 440, 1211, 21697, 1251
  result is correct!
! 55, isa, 64, 0, 1, 12, 660, 2476, 22671, 2575
  result is correct!
! 55, isa, 64, 0, 1, 16, 880, 4188, 24389, 4328
  result is correct!
! 55, isa, 64, 0, 1, 20, 1100, 6348, 159970, 6758
  result is correct!
! 55, isa, 64, 0, 1, 24, 1320, 8956, 82333, 9401
  result is correct!
! 55, isa, 64, 0, 1, 28, 1540, 12012, 32208, 12511
  result is correct!
! 55, isa, 64, 0, 1, 32, 1760, 15516, 36088, 16177
  result is correct!
! 55, isa, 64, 0, 1, 36, 1980, 19468, 163279, 20475
  result is correct!
! 55, isa, 64, 0, 1, 40, 2200, 23868, 167624, 25077
  result is correct!
! 55, isa, 64, 0, 1, 44, 2420, 28716, 171557, 30102
  result is correct!
! 55, isa, 64, 0, 1, 48, 2640, 34012, 89056, 35475
  result is correct!
! 55, isa, 64, 0, 1, 52, 2860, 39756, 187171, 41555
  result is correct!
! 55, isa, 64, 0, 1, 56, 3080, 45948, 184696, 48074
  result is correct!
! 55, isa, 64, 0, 1, 60, 3300, 52588, 192259, 54970
  result is correct!
! 55, isa, 64, 0, 1, 64, 3520, 59676, 199415, 62453
  result is correct!
! 55, isa, 64, 0, 1, 68, 3740, 67212, 206856, 70194
  result is correct!
! 55, isa, 64, 0, 1, 72, 3960, 75196, 213388, 78547
  result is correct!
-----------------Showing intmul-rv64_isa_56_hybrid.log-----------------
! 56, isa, 64, 0, 1, 8, 448, 870, 23469, 928
  result is correct!
! 56, isa, 64, 0, 1, 12, 672, 1657, 22822, 1739
  result is correct!
! 56, isa, 64, 0, 1, 16, 896, 2691, 23757, 2827
  result is correct!
! 56, isa, 64, 0, 1, 20, 1120, 3970, 25057, 4147
  result is correct!
! 56, isa, 64, 0, 1, 24, 1344, 5503, 26612, 5764
  result is correct!
! 56, isa, 64, 0, 1, 28, 1568, 7290, 77767, 7697
  result is correct!
! 56, isa, 64, 0, 1, 32, 1792, 9331, 30312, 9736
  result is correct!
! 56, isa, 64, 0, 1, 36, 2016, 11626, 33282, 12136
  result is correct!
! 56, isa, 64, 0, 1, 40, 2240, 14175, 35050, 14808
  result is correct!
! 56, isa, 64, 0, 1, 44, 2464, 16978, 78436, 17769
  result is correct!
! 56, isa, 64, 0, 1, 48, 2688, 20035, 82430, 20975
  result is correct!
! 56, isa, 64, 0, 1, 52, 2912, 23346, 169431, 24572
  result is correct!
! 56, isa, 64, 0, 1, 56, 3136, 26911, 175199, 28299
  result is correct!
! 56, isa, 64, 0, 1, 60, 3360, 30730, 93842, 32127
  result is correct!
! 56, isa, 64, 0, 1, 64, 3584, 34803, 176631, 36468
  result is correct!
! 56, isa, 64, 0, 1, 68, 3808, 39130, 182303, 41056
  result is correct!
! 56, isa, 64, 0, 1, 72, 4032, 43711, 185490, 45821
  result is correct!
-----------------Showing intmul-rv64_isa_56_simple.log-----------------
! 56, isa, 64, 0, 1, 8, 448, 1212, 21484, 1252
  result is correct!
! 56, isa, 64, 0, 1, 12, 672, 2472, 22785, 2576
  result is correct!
! 56, isa, 64, 0, 1, 16, 896, 4184, 24175, 4346
  result is correct!
! 56, isa, 64, 0, 1, 20, 1120, 6344, 179843, 6778
  result is correct!
! 56, isa, 64, 0, 1, 24, 1344, 8952, 29121, 9336
  result is correct!
! 56, isa, 64, 0, 1, 28, 1568, 12008, 33143, 12513
  result is correct!
! 56, isa, 64, 0, 1, 32, 1792, 15512, 102927, 16235
  result is correct!
! 56, isa, 64, 0, 1, 36, 2016, 19464, 161777, 20425
  result is correct!
! 56, isa, 64, 0, 1, 40, 2240, 23864, 172725, 25062
  result is correct!
! 56, isa, 64, 0, 1, 44, 2464, 28712, 170090, 30110
  result is correct!
! 56, isa, 64, 0, 1, 48, 2688, 34008, 93095, 35483
  result is correct!
! 56, isa, 64, 0, 1, 52, 2912, 39752, 178401, 41599
  result is correct!
! 56, isa, 64, 0, 1, 56, 3136, 45944, 183718, 48051
  result is correct!
! 56, isa, 64, 0, 1, 60, 3360, 52584, 198662, 54981
  result is correct!
! 56, isa, 64, 0, 1, 64, 3584, 59672, 199031, 62358
  result is correct!
! 56, isa, 64, 0, 1, 68, 3808, 67208, 205152, 70240
  result is correct!
! 56, isa, 64, 0, 1, 72, 4032, 75192, 219510, 78580
  result is correct!
-----------------Showing intmul-rv64_isa_57_hybrid.log-----------------
! 57, isa, 64, 0, 1, 8, 456, 869, 22648, 932
  result is correct!
! 57, isa, 64, 0, 1, 12, 684, 1657, 22689, 1738
  result is correct!
! 57, isa, 64, 0, 1, 16, 912, 2701, 23879, 2841
  result is correct!
! 57, isa, 64, 0, 1, 20, 1140, 3975, 24972, 4157
  result is correct!
! 57, isa, 64, 0, 1, 24, 1368, 5508, 27042, 5752
  result is correct!
! 57, isa, 64, 0, 1, 28, 1596, 7295, 28258, 7620
  result is correct!
! 57, isa, 64, 0, 1, 32, 1824, 9336, 30391, 9745
  result is correct!
! 57, isa, 64, 0, 1, 36, 2052, 11631, 82407, 12205
  result is correct!
! 57, isa, 64, 0, 1, 40, 2280, 14180, 35349, 14818
  result is correct!
! 57, isa, 64, 0, 1, 44, 2508, 16983, 37979, 17741
  result is correct!
! 57, isa, 64, 0, 1, 48, 2736, 20040, 81207, 20976
  result is correct!
! 57, isa, 64, 0, 1, 52, 2964, 23351, 169688, 24575
  result is correct!
! 57, isa, 64, 0, 1, 56, 3192, 26916, 181972, 28243
  result is correct!
! 57, isa, 64, 0, 1, 60, 3420, 30735, 51826, 32075
  result is correct!
! 57, isa, 64, 0, 1, 64, 3648, 34808, 176720, 36543
  result is correct!
! 57, isa, 64, 0, 1, 68, 3876, 39135, 181828, 40984
  result is correct!
! 57, isa, 64, 0, 1, 72, 4104, 43716, 186730, 45807
  result is correct!
-----------------Showing intmul-rv64_isa_57_simple.log-----------------
! 57, isa, 64, 0, 1, 8, 456, 1211, 21298, 1251
  result is correct!
! 57, isa, 64, 0, 1, 12, 684, 2476, 23490, 2577
  result is correct!
! 57, isa, 64, 0, 1, 16, 912, 4188, 79209, 4416
  result is correct!
! 57, isa, 64, 0, 1, 20, 1140, 6348, 156327, 6772
  result is correct!
! 57, isa, 64, 0, 1, 24, 1368, 8956, 29269, 9317
  result is correct!
! 57, isa, 64, 0, 1, 28, 1596, 12012, 34089, 12515
  result is correct!
! 57, isa, 64, 0, 1, 32, 1824, 15516, 35647, 16155
  result is correct!
! 57, isa, 64, 0, 1, 36, 2052, 19468, 159962, 20420
  result is correct!
! 57, isa, 64, 0, 1, 40, 2280, 23868, 164898, 25003
  result is correct!
! 57, isa, 64, 0, 1, 44, 2508, 28716, 168562, 30049
  result is correct!
! 57, isa, 64, 0, 1, 48, 2736, 34012, 92352, 35483
  result is correct!
! 57, isa, 64, 0, 1, 52, 2964, 39756, 178886, 41553
  result is correct!
! 57, isa, 64, 0, 1, 56, 3192, 45948, 183486, 48088
  result is correct!
! 57, isa, 64, 0, 1, 60, 3420, 52588, 191903, 54972
  result is correct!
! 57, isa, 64, 0, 1, 64, 3648, 59676, 197105, 62358
  result is correct!
! 57, isa, 64, 0, 1, 68, 3876, 67212, 206280, 70242
  result is correct!
! 57, isa, 64, 0, 1, 72, 4104, 75196, 222535, 78479
  result is correct!
-----------------Showing intmul-rv64_isa_58_hybrid.log-----------------
! 58, isa, 64, 0, 1, 8, 464, 870, 22127, 910
  result is correct!
! 58, isa, 64, 0, 1, 12, 696, 1657, 22592, 1738
  result is correct!
! 58, isa, 64, 0, 1, 16, 928, 2701, 23752, 2842
  result is correct!
! 58, isa, 64, 0, 1, 20, 1160, 3975, 82205, 4248
  result is correct!
! 58, isa, 64, 0, 1, 24, 1392, 5508, 26506, 5731
  result is correct!
! 58, isa, 64, 0, 1, 28, 1624, 7295, 28309, 7622
  result is correct!
! 58, isa, 64, 0, 1, 32, 1856, 9336, 30829, 9746
  result is correct!
! 58, isa, 64, 0, 1, 36, 2088, 11631, 32657, 12163
  result is correct!
! 58, isa, 64, 0, 1, 40, 2320, 14180, 76693, 14877
  result is correct!
! 58, isa, 64, 0, 1, 44, 2552, 16983, 37846, 17742
  result is correct!
! 58, isa, 64, 0, 1, 48, 2784, 20040, 81384, 20974
  result is correct!
! 58, isa, 64, 0, 1, 52, 3016, 23351, 167914, 24519
  result is correct!
! 58, isa, 64, 0, 1, 56, 3248, 26916, 171148, 28229
  result is correct!
! 58, isa, 64, 0, 1, 60, 3480, 30735, 91269, 32123
  result is correct!
! 58, isa, 64, 0, 1, 64, 3712, 34808, 181597, 36531
  result is correct!
! 58, isa, 64, 0, 1, 68, 3944, 39135, 181453, 41034
  result is correct!
! 58, isa, 64, 0, 1, 72, 4176, 43716, 185376, 45815
  result is correct!
-----------------Showing intmul-rv64_isa_58_simple.log-----------------
! 58, isa, 64, 0, 1, 8, 464, 1211, 21760, 1272
  result is correct!
! 58, isa, 64, 0, 1, 12, 696, 2476, 22534, 2596
  result is correct!
! 58, isa, 64, 0, 1, 16, 928, 4188, 24408, 4348
  result is correct!
! 58, isa, 64, 0, 1, 20, 1160, 6348, 158932, 6756
  result is correct!
! 58, isa, 64, 0, 1, 24, 1392, 8956, 81139, 9391
  result is correct!
! 58, isa, 64, 0, 1, 28, 1624, 12012, 32210, 12512
  result is correct!
! 58, isa, 64, 0, 1, 32, 1856, 15516, 82409, 16235
  result is correct!
! 58, isa, 64, 0, 1, 36, 2088, 19468, 162577, 20426
  result is correct!
! 58, isa, 64, 0, 1, 40, 2320, 23868, 163788, 25048
  result is correct!
! 58, isa, 64, 0, 1, 44, 2552, 28716, 172002, 30125
  result is correct!
! 58, isa, 64, 0, 1, 48, 2784, 34012, 92178, 35508
  result is correct!
! 58, isa, 64, 0, 1, 52, 3016, 39756, 178261, 41598
  result is correct!
! 58, isa, 64, 0, 1, 56, 3248, 45948, 186096, 48083
  result is correct!
! 58, isa, 64, 0, 1, 60, 3480, 52588, 199562, 54927
  result is correct!
! 58, isa, 64, 0, 1, 64, 3712, 59676, 198968, 62367
  result is correct!
! 58, isa, 64, 0, 1, 68, 3944, 67212, 206792, 70229
  result is correct!
! 58, isa, 64, 0, 1, 72, 4176, 75196, 213888, 78522
  result is correct!
-----------------Showing intmul-rv64_isa_59_hybrid.log-----------------
! 59, isa, 64, 0, 1, 8, 472, 869, 22667, 933
  result is correct!
! 59, isa, 64, 0, 1, 12, 708, 1656, 31314, 1773
  result is correct!
! 59, isa, 64, 0, 1, 16, 944, 2701, 23798, 2841
  result is correct!
! 59, isa, 64, 0, 1, 20, 1180, 3975, 157751, 4289
  result is correct!
! 59, isa, 64, 0, 1, 24, 1416, 5508, 26341, 5771
  result is correct!
! 59, isa, 64, 0, 1, 28, 1652, 7295, 28252, 7621
  result is correct!
! 59, isa, 64, 0, 1, 32, 1888, 9336, 68262, 9815
  result is correct!
! 59, isa, 64, 0, 1, 36, 2124, 11631, 32634, 12164
  result is correct!
! 59, isa, 64, 0, 1, 40, 2360, 14180, 35211, 14795
  result is correct!
! 59, isa, 64, 0, 1, 44, 2596, 16983, 79612, 17799
  result is correct!
! 59, isa, 64, 0, 1, 48, 2832, 20040, 41660, 20927
  result is correct!
! 59, isa, 64, 0, 1, 52, 3068, 23351, 169861, 24623
  result is correct!
! 59, isa, 64, 0, 1, 56, 3304, 26916, 170784, 28303
  result is correct!
