for i in *.log ; do echo "-----------------Showing $i-----------------" ; cat 
$i ; done
! 53, isa, 64, 0, 0, 36, 1908, 19468, 162873, 20427
  result is correct!
! 53, isa, 64, 0, 0, 40, 2120, 23868, 164656, 25003
  result is correct!
! 53, isa, 64, 0, 0, 44, 2332, 28716, 169477, 30095
  result is correct!
! 53, isa, 64, 0, 0, 48, 2544, 34012, 177610, 35617
  result is correct!
! 53, isa, 64, 0, 0, 52, 2756, 39756, 186092, 41667
  result is correct!
! 53, isa, 64, 0, 0, 56, 2968, 45948, 185192, 48053
  result is correct!
! 53, isa, 64, 0, 0, 60, 3180, 52588, 191511, 54951
  result is correct!
! 53, isa, 64, 0, 0, 64, 3392, 59676, 198791, 62432
  result is correct!
! 53, isa, 64, 0, 0, 68, 3604, 67212, 205045, 70388
  result is correct!
! 53, isa, 64, 0, 0, 72, 3816, 75196, 213639, 78664
  result is correct!
-----------------Showing intmul-rv64_isa_54_hybrid.log-----------------
! 54, isa, 64, 0, 0, 8, 432, 867, 23779, 930
  result is correct!
! 54, isa, 64, 0, 0, 12, 648, 1654, 23073, 1757
  result is correct!
! 54, isa, 64, 0, 0, 16, 864, 2698, 24038, 2818
  result is correct!
! 54, isa, 64, 0, 0, 20, 1080, 3972, 24867, 4153
  result is correct!
! 54, isa, 64, 0, 0, 24, 1296, 5505, 158436, 5912
  result is correct!
! 54, isa, 64, 0, 0, 28, 1512, 7292, 28266, 7619
  result is correct!
! 54, isa, 64, 0, 0, 32, 1728, 9333, 30676, 9763
  result is correct!
! 54, isa, 64, 0, 0, 36, 1944, 11628, 158618, 12272
  result is correct!
! 54, isa, 64, 0, 0, 40, 2160, 14177, 74602, 14843
  result is correct!
! 54, isa, 64, 0, 0, 44, 2376, 16980, 78972, 17791
  result is correct!
! 54, isa, 64, 0, 0, 48, 2592, 20037, 166447, 21064
  result is correct!
! 54, isa, 64, 0, 0, 52, 2808, 23348, 166127, 24512
  result is correct!
! 54, isa, 64, 0, 0, 56, 3024, 26913, 170079, 28228
  result is correct!
! 54, isa, 64, 0, 0, 60, 3240, 30732, 173678, 32357
  result is correct!
! 54, isa, 64, 0, 0, 64, 3456, 34805, 95898, 36377
  result is correct!
! 54, isa, 64, 0, 0, 68, 3672, 39132, 181186, 41028
  result is correct!
! 54, isa, 64, 0, 0, 72, 3888, 43713, 186797, 45818
  result is correct!
-----------------Showing intmul-rv64_isa_54_simple.log-----------------
! 54, isa, 64, 0, 0, 8, 432, 1211, 21541, 1271
  result is correct!
! 54, isa, 64, 0, 0, 12, 648, 2476, 22584, 2576
  result is correct!
! 54, isa, 64, 0, 0, 16, 864, 4188, 24311, 4368
  result is correct!
! 54, isa, 64, 0, 0, 20, 1080, 6348, 26559, 6627
  result is correct!
! 54, isa, 64, 0, 0, 24, 1296, 8956, 29152, 9315
  result is correct!
! 54, isa, 64, 0, 0, 28, 1512, 12012, 32301, 12511
  result is correct!
! 54, isa, 64, 0, 0, 32, 1728, 15516, 35759, 16154
  result is correct!
! 54, isa, 64, 0, 0, 36, 1944, 19468, 160498, 20477
  result is correct!
! 54, isa, 64, 0, 0, 40, 2160, 23868, 164207, 25036
  result is correct!
! 54, isa, 64, 0, 0, 44, 2376, 28716, 170132, 30152
  result is correct!
! 54, isa, 64, 0, 0, 48, 2592, 34012, 174186, 35584
  result is correct!
! 54, isa, 64, 0, 0, 52, 2808, 39756, 179927, 41598
  result is correct!
! 54, isa, 64, 0, 0, 56, 3024, 45948, 184634, 48047
  result is correct!
! 54, isa, 64, 0, 0, 60, 3240, 52588, 193466, 55050
  result is correct!
! 54, isa, 64, 0, 0, 64, 3456, 59676, 198233, 62450
  result is correct!
! 54, isa, 64, 0, 0, 68, 3672, 67212, 207321, 70350
  result is correct!
! 54, isa, 64, 0, 0, 72, 3888, 75196, 213120, 78763
  result is correct!
-----------------Showing intmul-rv64_isa_55_hybrid.log-----------------
! 55, isa, 64, 0, 0, 8, 440, 866, 22672, 929
  result is correct!
! 55, isa, 64, 0, 0, 12, 660, 1654, 22556, 1735
  result is correct!
! 55, isa, 64, 0, 0, 16, 880, 2698, 24075, 2839
  result is correct!
! 55, isa, 64, 0, 0, 20, 1100, 3972, 24875, 4153
  result is correct!
! 55, isa, 64, 0, 0, 24, 1320, 5505, 160414, 5883
  result is correct!
! 55, isa, 64, 0, 0, 28, 1540, 7292, 82219, 7685
  result is correct!
! 55, isa, 64, 0, 0, 32, 1760, 9333, 30216, 9741
  result is correct!
! 55, isa, 64, 0, 0, 36, 1980, 11628, 159300, 12335
  result is correct!
! 55, isa, 64, 0, 0, 40, 2200, 14177, 35252, 14812
  result is correct!
! 55, isa, 64, 0, 0, 44, 2420, 16980, 78119, 17792
  result is correct!
! 55, isa, 64, 0, 0, 48, 2640, 20037, 165663, 21115
  result is correct!
! 55, isa, 64, 0, 0, 52, 2860, 23348, 170069, 24571
  result is correct!
! 55, isa, 64, 0, 0, 56, 3080, 26913, 181868, 28242
  result is correct!
! 55, isa, 64, 0, 0, 60, 3300, 30732, 186036, 32244
  result is correct!
! 55, isa, 64, 0, 0, 64, 3520, 34805, 56457, 36330
  result is correct!
! 55, isa, 64, 0, 0, 68, 3740, 39132, 181126, 41029
  result is correct!
! 55, isa, 64, 0, 0, 72, 3960, 43713, 184646, 45817
  result is correct!
-----------------Showing intmul-rv64_isa_55_simple.log-----------------
! 55, isa, 64, 0, 0, 8, 440, 1212, 22664, 1274
  result is correct!
! 55, isa, 64, 0, 0, 12, 660, 2476, 22574, 2596
  result is correct!
! 55, isa, 64, 0, 0, 16, 880, 4188, 24512, 4348
  result is correct!
! 55, isa, 64, 0, 0, 20, 1100, 6348, 82309, 6676
  result is correct!
! 55, isa, 64, 0, 0, 24, 1320, 8956, 29091, 9335
  result is correct!
! 55, isa, 64, 0, 0, 28, 1540, 12012, 80412, 12572
  result is correct!
! 55, isa, 64, 0, 0, 32, 1760, 15516, 35737, 16174
  result is correct!
! 55, isa, 64, 0, 0, 36, 1980, 19468, 159091, 20418
  result is correct!
! 55, isa, 64, 0, 0, 40, 2200, 23868, 164547, 25030
  result is correct!
! 55, isa, 64, 0, 0, 44, 2420, 28716, 170045, 30050
  result is correct!
! 55, isa, 64, 0, 0, 48, 2640, 34012, 173783, 35613
  result is correct!
! 55, isa, 64, 0, 0, 52, 2860, 39756, 178624, 41675
  result is correct!
! 55, isa, 64, 0, 0, 56, 3080, 45948, 185526, 48065
  result is correct!
! 55, isa, 64, 0, 0, 60, 3300, 52588, 190299, 54976
  result is correct!
! 55, isa, 64, 0, 0, 64, 3520, 59676, 198073, 62356
  result is correct!
! 55, isa, 64, 0, 0, 68, 3740, 67212, 206094, 70396
  result is correct!
! 55, isa, 64, 0, 0, 72, 3960, 75196, 222838, 78643
  result is correct!
-----------------Showing intmul-rv64_isa_56_hybrid.log-----------------
! 56, isa, 64, 0, 0, 8, 448, 866, 22733, 925
  result is correct!
! 56, isa, 64, 0, 0, 12, 672, 1654, 22906, 1757
  result is correct!
! 56, isa, 64, 0, 0, 16, 896, 2688, 23566, 2803
  result is correct!
! 56, isa, 64, 0, 0, 20, 1120, 3972, 24947, 4144
  result is correct!
! 56, isa, 64, 0, 0, 24, 1344, 5500, 83324, 5790
  result is correct!
! 56, isa, 64, 0, 0, 28, 1568, 7287, 28185, 7608
  result is correct!
! 56, isa, 64, 0, 0, 32, 1792, 9328, 30429, 9754
  result is correct!
! 56, isa, 64, 0, 0, 36, 2016, 11623, 155570, 12355
  result is correct!
! 56, isa, 64, 0, 0, 40, 2240, 14172, 35112, 14783
  result is correct!
! 56, isa, 64, 0, 0, 44, 2464, 16975, 37925, 17731
  result is correct!
! 56, isa, 64, 0, 0, 48, 2688, 20032, 163228, 21106
  result is correct!
! 56, isa, 64, 0, 0, 52, 2912, 23343, 165852, 24563
  result is correct!
! 56, isa, 64, 0, 0, 56, 3136, 26908, 170620, 28273
  result is correct!
! 56, isa, 64, 0, 0, 60, 3360, 30727, 173749, 32204
  result is correct!
! 56, isa, 64, 0, 0, 64, 3584, 34800, 95675, 36356
  result is correct!
! 56, isa, 64, 0, 0, 68, 3808, 39127, 182111, 40978
  result is correct!
! 56, isa, 64, 0, 0, 72, 4032, 43708, 186238, 45840
  result is correct!
-----------------Showing intmul-rv64_isa_56_simple.log-----------------
! 56, isa, 64, 0, 0, 8, 448, 1211, 22119, 1252
  result is correct!
! 56, isa, 64, 0, 0, 12, 672, 2475, 22634, 2575
  result is correct!
! 56, isa, 64, 0, 0, 16, 896, 4184, 24601, 4368
  result is correct!
! 56, isa, 64, 0, 0, 20, 1120, 6344, 66450, 6657
  result is correct!
! 56, isa, 64, 0, 0, 24, 1344, 8952, 29209, 9337
  result is correct!
! 56, isa, 64, 0, 0, 28, 1568, 12008, 34565, 12535
  result is correct!
! 56, isa, 64, 0, 0, 32, 1792, 15512, 36167, 16176
  result is correct!
! 56, isa, 64, 0, 0, 36, 2016, 19464, 159256, 20399
  result is correct!
! 56, isa, 64, 0, 0, 40, 2240, 23864, 164979, 25002
  result is correct!
! 56, isa, 64, 0, 0, 44, 2464, 28712, 172586, 30190
  result is correct!
! 56, isa, 64, 0, 0, 48, 2688, 34008, 174385, 35619
  result is correct!
! 56, isa, 64, 0, 0, 52, 2912, 39752, 179098, 41597
  result is correct!
! 56, isa, 64, 0, 0, 56, 3136, 45944, 185118, 48110
  result is correct!
! 56, isa, 64, 0, 0, 60, 3360, 52584, 199829, 54929
  result is correct!
! 56, isa, 64, 0, 0, 64, 3584, 59672, 197355, 62334
  result is correct!
! 56, isa, 64, 0, 0, 68, 3808, 67208, 206447, 70344
  result is correct!
! 56, isa, 64, 0, 0, 72, 4032, 75192, 214504, 78672
  result is correct!
-----------------Showing intmul-rv64_isa_57_hybrid.log-----------------
! 57, isa, 64, 0, 0, 8, 456, 866, 22922, 930
  result is correct!
! 57, isa, 64, 0, 0, 12, 684, 1659, 22717, 1735
  result is correct!
! 57, isa, 64, 0, 0, 16, 912, 2698, 24643, 2840
  result is correct!
! 57, isa, 64, 0, 0, 20, 1140, 3972, 81713, 4243
  result is correct!
! 57, isa, 64, 0, 0, 24, 1368, 5505, 26451, 5748
  result is correct!
! 57, isa, 64, 0, 0, 28, 1596, 7292, 28156, 7617
  result is correct!
! 57, isa, 64, 0, 0, 32, 1824, 9333, 81364, 9806
  result is correct!
! 57, isa, 64, 0, 0, 36, 2052, 11628, 160231, 12305
  result is correct!
! 57, isa, 64, 0, 0, 40, 2280, 14177, 76301, 14867
  result is correct!
! 57, isa, 64, 0, 0, 44, 2508, 16980, 37977, 17739
  result is correct!
! 57, isa, 64, 0, 0, 48, 2736, 20037, 162764, 21059
  result is correct!
! 57, isa, 64, 0, 0, 52, 2964, 23348, 166690, 24511
  result is correct!
! 57, isa, 64, 0, 0, 56, 3192, 26913, 169839, 28224
  result is correct!
! 57, isa, 64, 0, 0, 60, 3420, 30732, 174391, 32259
  result is correct!
! 57, isa, 64, 0, 0, 64, 3648, 34805, 95688, 36378
  result is correct!
! 57, isa, 64, 0, 0, 68, 3876, 39132, 181531, 41150
  result is correct!
! 57, isa, 64, 0, 0, 72, 4104, 43713, 183476, 45743
  result is correct!
-----------------Showing intmul-rv64_isa_57_simple.log-----------------
! 57, isa, 64, 0, 0, 8, 456, 1211, 21675, 1251
  result is correct!
! 57, isa, 64, 0, 0, 12, 684, 2476, 22748, 2576
  result is correct!
! 57, isa, 64, 0, 0, 16, 912, 4188, 24469, 4368
  result is correct!
! 57, isa, 64, 0, 0, 20, 1140, 6348, 26474, 6608
  result is correct!
! 57, isa, 64, 0, 0, 24, 1368, 8956, 79496, 9398
  result is correct!
! 57, isa, 64, 0, 0, 28, 1596, 12012, 32196, 12512
  result is correct!
! 57, isa, 64, 0, 0, 32, 1824, 15516, 82860, 16238
  result is correct!
! 57, isa, 64, 0, 0, 36, 2052, 19468, 163632, 20476
  result is correct!
! 57, isa, 64, 0, 0, 40, 2280, 23868, 169355, 25034
  result is correct!
! 57, isa, 64, 0, 0, 44, 2508, 28716, 180101, 30112
  result is correct!
! 57, isa, 64, 0, 0, 48, 2736, 34012, 186439, 35601
  result is correct!
! 57, isa, 64, 0, 0, 52, 2964, 39756, 178418, 41596
  result is correct!
! 57, isa, 64, 0, 0, 56, 3192, 45948, 185715, 48052
  result is correct!
! 57, isa, 64, 0, 0, 60, 3420, 52588, 191480, 54967
  result is correct!
! 57, isa, 64, 0, 0, 64, 3648, 59676, 198174, 62356
  result is correct!
! 57, isa, 64, 0, 0, 68, 3876, 67212, 207246, 70325
  result is correct!
! 57, isa, 64, 0, 0, 72, 4104, 75196, 214539, 78643
  result is correct!
-----------------Showing intmul-rv64_isa_58_hybrid.log-----------------
! 58, isa, 64, 0, 0, 8, 464, 867, 24352, 930
  result is correct!
! 58, isa, 64, 0, 0, 12, 696, 1654, 22478, 1734
  result is correct!
! 58, isa, 64, 0, 0, 16, 928, 2698, 23531, 2838
  result is correct!
! 58, isa, 64, 0, 0, 20, 1160, 3972, 25086, 4174
  result is correct!
! 58, isa, 64, 0, 0, 24, 1392, 5505, 26419, 5768
  result is correct!
! 58, isa, 64, 0, 0, 28, 1624, 7292, 29039, 7618
  result is correct!
! 58, isa, 64, 0, 0, 32, 1856, 9333, 30399, 9741
  result is correct!
! 58, isa, 64, 0, 0, 36, 2088, 11628, 158737, 12281
  result is correct!
! 58, isa, 64, 0, 0, 40, 2320, 14177, 35130, 14810
  result is correct!
! 58, isa, 64, 0, 0, 44, 2552, 16980, 77633, 17769
  result is correct!
! 58, isa, 64, 0, 0, 48, 2784, 20037, 167293, 21086
  result is correct!
! 58, isa, 64, 0, 0, 52, 3016, 23348, 165925, 24515
  result is correct!
! 58, isa, 64, 0, 0, 56, 3248, 26913, 170488, 28299
  result is correct!
! 58, isa, 64, 0, 0, 60, 3480, 30732, 176225, 32334
  result is correct!
! 58, isa, 64, 0, 0, 64, 3712, 34805, 55796, 36327
  result is correct!
! 58, isa, 64, 0, 0, 68, 3944, 39132, 188708, 40986
  result is correct!
! 58, isa, 64, 0, 0, 72, 4176, 43713, 186077, 45818
  result is correct!
-----------------Showing intmul-rv64_isa_58_simple.log-----------------
! 58, isa, 64, 0, 0, 8, 464, 1211, 22344, 1273
  result is correct!
! 58, isa, 64, 0, 0, 12, 696, 2476, 22638, 2576
  result is correct!
! 58, isa, 64, 0, 0, 16, 928, 4188, 24353, 4348
  result is correct!
! 58, isa, 64, 0, 0, 20, 1160, 6348, 27409, 6609
  result is correct!
! 58, isa, 64, 0, 0, 24, 1392, 8956, 29222, 9336
  result is correct!
! 58, isa, 64, 0, 0, 28, 1624, 12012, 32253, 12511
  result is correct!
! 58, isa, 64, 0, 0, 32, 1856, 15516, 75236, 16227
  result is correct!
! 58, isa, 64, 0, 0, 36, 2088, 19468, 159256, 20473
  result is correct!
! 58, isa, 64, 0, 0, 40, 2320, 23868, 164353, 25070
  result is correct!
! 58, isa, 64, 0, 0, 44, 2552, 28716, 168302, 30096
  result is correct!
! 58, isa, 64, 0, 0, 48, 2784, 34012, 174216, 35562
  result is correct!
! 58, isa, 64, 0, 0, 52, 3016, 39756, 179107, 41595
  result is correct!
! 58, isa, 64, 0, 0, 56, 3248, 45948, 184284, 48026
  result is correct!
! 58, isa, 64, 0, 0, 60, 3480, 52588, 191841, 54970
  result is correct!
! 58, isa, 64, 0, 0, 64, 3712, 59676, 198073, 62365
  result is correct!
! 58, isa, 64, 0, 0, 68, 3944, 67212, 206274, 70399
  result is correct!
! 58, isa, 64, 0, 0, 72, 4176, 75196, 213674, 78716
  result is correct!
-----------------Showing intmul-rv64_isa_59_hybrid.log-----------------
! 59, isa, 64, 0, 0, 8, 472, 867, 22839, 929
  result is correct!
! 59, isa, 64, 0, 0, 12, 708, 1654, 22723, 1735
  result is correct!
! 59, isa, 64, 0, 0, 16, 944, 2698, 23726, 2837
  result is correct!
! 59, isa, 64, 0, 0, 20, 1180, 3972, 25040, 4174
  result is correct!
! 59, isa, 64, 0, 0, 24, 1416, 5505, 26599, 5769
  result is correct!
! 59, isa, 64, 0, 0, 28, 1652, 7292, 28194, 7618
  result is correct!
! 59, isa, 64, 0, 0, 32, 1888, 9333, 30410, 9742
  result is correct!
! 59, isa, 64, 0, 0, 36, 2124, 11628, 159137, 12365
  result is correct!
! 59, isa, 64, 0, 0, 40, 2360, 14177, 35248, 14814
  result is correct!
! 59, isa, 64, 0, 0, 44, 2596, 16980, 38173, 17719
  result is correct!
! 59, isa, 64, 0, 0, 48, 2832, 20037, 174646, 21076
  result is correct!
! 59, isa, 64, 0, 0, 52, 3068, 23348, 167131, 24623
  result is correct!
! 59, isa, 64, 0, 0, 56, 3304, 26913, 170337, 28276
  result is correct!
