for i in *.log ; do echo "-----------------Showing $i-----------------" ; cat 
$i ; done
! 20, isa, 32, 0, 1, 68, 1360, 67226, 393120, 99363
  result is correct!
! 20, isa, 32, 0, 1, 72, 1440, 75210, 401656, 111199
  result is correct!
-----------------Showing intmul-rv32_isa_21_hybrid.log-----------------
! 21, isa, 32, 0, 1, 8, 168, 837, 330942, 1663
  result is correct!
! 21, isa, 32, 0, 1, 12, 252, 1622, 64952, 2380
  result is correct!
! 21, isa, 32, 0, 1, 16, 336, 2671, 66222, 3936
  result is correct!
! 21, isa, 32, 0, 1, 20, 420, 3946, 67724, 5657
  result is correct!
! 21, isa, 32, 0, 1, 24, 504, 5479, 187381, 8311
  result is correct!
! 21, isa, 32, 0, 1, 28, 588, 7266, 151983, 10940
  result is correct!
! 21, isa, 32, 0, 1, 32, 672, 9307, 310341, 13937
  result is correct!
! 21, isa, 32, 0, 1, 36, 756, 11602, 157431, 17121
  result is correct!
! 21, isa, 32, 0, 1, 40, 840, 14151, 344060, 21480
  result is correct!
! 21, isa, 32, 0, 1, 44, 924, 16954, 345786, 25555
  result is correct!
! 21, isa, 32, 0, 1, 48, 1008, 20011, 349035, 30121
  result is correct!
! 21, isa, 32, 0, 1, 52, 1092, 23322, 179029, 34664
  result is correct!
! 21, isa, 32, 0, 1, 56, 1176, 26887, 357448, 40291
  result is correct!
! 21, isa, 32, 0, 1, 60, 1260, 30706, 360532, 46148
  result is correct!
! 21, isa, 32, 0, 1, 64, 1344, 34779, 363251, 52260
  result is correct!
! 21, isa, 32, 0, 1, 68, 1428, 39106, 377697, 58676
  result is correct!
! 21, isa, 32, 0, 1, 72, 1512, 43687, 374033, 66263
  result is correct!
-----------------Showing intmul-rv32_isa_21_simple.log-----------------
! 21, isa, 32, 0, 1, 8, 168, 1226, 62448, 1773
  result is correct!
! 21, isa, 32, 0, 1, 12, 252, 2490, 63961, 3523
  result is correct!
! 21, isa, 32, 0, 1, 16, 336, 4202, 65660, 6085
  result is correct!
! 21, isa, 32, 0, 1, 20, 420, 6362, 146782, 9256
  result is correct!
! 21, isa, 32, 0, 1, 24, 504, 8970, 149906, 13028
  result is correct!
! 21, isa, 32, 0, 1, 28, 588, 12026, 175399, 17556
  result is correct!
! 21, isa, 32, 0, 1, 32, 672, 15530, 338837, 23094
  result is correct!
! 21, isa, 32, 0, 1, 36, 756, 19482, 345645, 28836
  result is correct!
! 21, isa, 32, 0, 1, 40, 840, 23882, 302224, 34680
  result is correct!
! 21, isa, 32, 0, 1, 44, 924, 28730, 354971, 42381
  result is correct!
! 21, isa, 32, 0, 1, 48, 1008, 34026, 357720, 50040
  result is correct!
! 21, isa, 32, 0, 1, 52, 1092, 39770, 364693, 58679
  result is correct!
! 21, isa, 32, 0, 1, 56, 1176, 45962, 386024, 67384
  result is correct!
! 21, isa, 32, 0, 1, 60, 1260, 52602, 378260, 77725
  result is correct!
! 21, isa, 32, 0, 1, 64, 1344, 59690, 383862, 87769
  result is correct!
! 21, isa, 32, 0, 1, 68, 1428, 67226, 393337, 99413
  result is correct!
! 21, isa, 32, 0, 1, 72, 1512, 75210, 401661, 111588
  result is correct!
-----------------Showing intmul-rv32_isa_22_hybrid.log-----------------
! 22, isa, 32, 0, 1, 8, 176, 837, 64105, 1214
  result is correct!
! 22, isa, 32, 0, 1, 12, 264, 1622, 64932, 2378
  result is correct!
! 22, isa, 32, 0, 1, 16, 352, 2671, 182423, 4064
  result is correct!
! 22, isa, 32, 0, 1, 20, 440, 3946, 69836, 5782
  result is correct!
! 22, isa, 32, 0, 1, 24, 528, 5479, 151292, 8168
  result is correct!
! 22, isa, 32, 0, 1, 28, 616, 7266, 176105, 10813
  result is correct!
! 22, isa, 32, 0, 1, 32, 704, 9307, 339143, 14373
  result is correct!
! 22, isa, 32, 0, 1, 36, 792, 11602, 167124, 17335
  result is correct!
! 22, isa, 32, 0, 1, 40, 880, 14151, 159233, 20926
  result is correct!
! 22, isa, 32, 0, 1, 44, 968, 16954, 298413, 25080
  result is correct!
! 22, isa, 32, 0, 1, 48, 1056, 20011, 300894, 29770
  result is correct!
! 22, isa, 32, 0, 1, 52, 1144, 23322, 351859, 35259
  result is correct!
! 22, isa, 32, 0, 1, 56, 1232, 26887, 179787, 40057
  result is correct!
! 22, isa, 32, 0, 1, 60, 1320, 30706, 359163, 46227
  result is correct!
! 22, isa, 32, 0, 1, 64, 1408, 34779, 365111, 52336
  result is correct!
! 22, isa, 32, 0, 1, 68, 1496, 39106, 366641, 58674
  result is correct!
! 22, isa, 32, 0, 1, 72, 1584, 43687, 373534, 65560
  result is correct!
-----------------Showing intmul-rv32_isa_22_simple.log-----------------
! 22, isa, 32, 0, 1, 8, 176, 1226, 62463, 1772
  result is correct!
! 22, isa, 32, 0, 1, 12, 264, 2490, 64238, 3525
  result is correct!
! 22, isa, 32, 0, 1, 16, 352, 4202, 146486, 6187
  result is correct!
! 22, isa, 32, 0, 1, 20, 440, 6362, 68038, 9163
  result is correct!
! 22, isa, 32, 0, 1, 24, 528, 8970, 335866, 13383
  result is correct!
! 22, isa, 32, 0, 1, 28, 616, 12026, 153790, 17368
  result is correct!
! 22, isa, 32, 0, 1, 32, 704, 15530, 166070, 22709
  result is correct!
! 22, isa, 32, 0, 1, 36, 792, 19482, 171072, 28523
  result is correct!
! 22, isa, 32, 0, 1, 40, 880, 23882, 348786, 35243
  result is correct!
! 22, isa, 32, 0, 1, 44, 968, 28730, 181444, 41939
  result is correct!
! 22, isa, 32, 0, 1, 48, 1056, 34026, 358905, 49993
  result is correct!
! 22, isa, 32, 0, 1, 52, 1144, 39770, 365846, 58999
  result is correct!
! 22, isa, 32, 0, 1, 56, 1232, 45962, 369677, 67515
  result is correct!
! 22, isa, 32, 0, 1, 60, 1320, 52602, 386808, 77063
  result is correct!
! 22, isa, 32, 0, 1, 64, 1408, 59690, 385390, 88359
  result is correct!
! 22, isa, 32, 0, 1, 68, 1496, 67226, 392910, 99303
  result is correct!
! 22, isa, 32, 0, 1, 72, 1584, 75210, 400995, 110979
  result is correct!
-----------------Showing intmul-rv32_isa_23_hybrid.log-----------------
! 23, isa, 32, 0, 1, 8, 184, 837, 64306, 1277
  result is correct!
! 23, isa, 32, 0, 1, 12, 276, 1622, 65121, 2377
  result is correct!
! 23, isa, 32, 0, 1, 16, 368, 2671, 331101, 4380
  result is correct!
! 23, isa, 32, 0, 1, 20, 460, 3946, 148972, 5877
  result is correct!
! 23, isa, 32, 0, 1, 24, 552, 5479, 69124, 8007
  result is correct!
! 23, isa, 32, 0, 1, 28, 644, 7266, 71030, 10624
  result is correct!
! 23, isa, 32, 0, 1, 32, 736, 9307, 73278, 13551
  result is correct!
! 23, isa, 32, 0, 1, 36, 828, 11602, 341678, 17623
  result is correct!
! 23, isa, 32, 0, 1, 40, 920, 14151, 344939, 21383
  result is correct!
! 23, isa, 32, 0, 1, 44, 1012, 16954, 346256, 25643
  result is correct!
! 23, isa, 32, 0, 1, 48, 1104, 20011, 348698, 30160
  result is correct!
! 23, isa, 32, 0, 1, 52, 1196, 23322, 353049, 35043
  result is correct!
! 23, isa, 32, 0, 1, 56, 1288, 26887, 354414, 40427
  result is correct!
! 23, isa, 32, 0, 1, 60, 1380, 30706, 185574, 45943
  result is correct!
! 23, isa, 32, 0, 1, 64, 1472, 34779, 362511, 52335
  result is correct!
! 23, isa, 32, 0, 1, 68, 1564, 39106, 365311, 58759
  result is correct!
! 23, isa, 32, 0, 1, 72, 1656, 43687, 369583, 65551
  result is correct!
-----------------Showing intmul-rv32_isa_23_simple.log-----------------
! 23, isa, 32, 0, 1, 8, 184, 1226, 143900, 1928
  result is correct!
! 23, isa, 32, 0, 1, 12, 276, 2490, 180355, 3839
  result is correct!
! 23, isa, 32, 0, 1, 16, 368, 4202, 65731, 6025
  result is correct!
! 23, isa, 32, 0, 1, 20, 460, 6362, 67935, 9158
  result is correct!
! 23, isa, 32, 0, 1, 24, 552, 8970, 175800, 13113
  result is correct!
! 23, isa, 32, 0, 1, 28, 644, 12026, 337294, 17789
  result is correct!
! 23, isa, 32, 0, 1, 32, 736, 15530, 340584, 22917
  result is correct!
! 23, isa, 32, 0, 1, 36, 828, 19482, 343624, 29060
  result is correct!
! 23, isa, 32, 0, 1, 40, 920, 23882, 349335, 35261
  result is correct!
! 23, isa, 32, 0, 1, 44, 1012, 28730, 353780, 42383
  result is correct!
! 23, isa, 32, 0, 1, 48, 1104, 34026, 359379, 50175
  result is correct!
! 23, isa, 32, 0, 1, 52, 1196, 39770, 376618, 58259
  result is correct!
! 23, isa, 32, 0, 1, 56, 1288, 45962, 372193, 68250
  result is correct!
! 23, isa, 32, 0, 1, 60, 1380, 52602, 378142, 78009
  result is correct!
! 23, isa, 32, 0, 1, 64, 1472, 59690, 386454, 88089
  result is correct!
! 23, isa, 32, 0, 1, 68, 1564, 67226, 393461, 99575
  result is correct!
! 23, isa, 32, 0, 1, 72, 1656, 75210, 401501, 111044
  result is correct!
-----------------Showing intmul-rv32_isa_24_hybrid.log-----------------
! 24, isa, 32, 0, 1, 8, 192, 838, 64226, 1216
  result is correct!
! 24, isa, 32, 0, 1, 12, 288, 1623, 145776, 2477
  result is correct!
! 24, isa, 32, 0, 1, 16, 384, 2672, 66323, 3867
  result is correct!
! 24, isa, 32, 0, 1, 20, 480, 3947, 184923, 5979
  result is correct!
! 24, isa, 32, 0, 1, 24, 576, 5480, 69227, 8007
  result is correct!
! 24, isa, 32, 0, 1, 28, 672, 7267, 154524, 10720
  result is correct!
! 24, isa, 32, 0, 1, 32, 768, 9308, 155030, 13845
  result is correct!
! 24, isa, 32, 0, 1, 36, 864, 11603, 166154, 17170
  result is correct!
! 24, isa, 32, 0, 1, 40, 960, 14152, 159943, 20926
  result is correct!
! 24, isa, 32, 0, 1, 44, 1056, 16955, 345921, 25521
  result is correct!
! 24, isa, 32, 0, 1, 48, 1152, 20012, 172354, 29723
  result is correct!
! 24, isa, 32, 0, 1, 52, 1248, 23323, 177037, 34759
  result is correct!
! 24, isa, 32, 0, 1, 56, 1344, 26888, 355966, 40333
  result is correct!
! 24, isa, 32, 0, 1, 60, 1440, 30707, 367095, 46150
  result is correct!
! 24, isa, 32, 0, 1, 64, 1536, 34780, 364756, 52143
  result is correct!
! 24, isa, 32, 0, 1, 68, 1632, 39107, 368254, 59073
  result is correct!
! 24, isa, 32, 0, 1, 72, 1728, 43688, 372222, 66046
  result is correct!
-----------------Showing intmul-rv32_isa_24_simple.log-----------------
! 24, isa, 32, 0, 1, 8, 192, 1220, 62678, 1706
  result is correct!
! 24, isa, 32, 0, 1, 12, 288, 2480, 145050, 3730
  result is correct!
! 24, isa, 32, 0, 1, 16, 384, 4188, 65659, 6074
  result is correct!
! 24, isa, 32, 0, 1, 20, 480, 6344, 184505, 9581
  result is correct!
! 24, isa, 32, 0, 1, 24, 576, 8948, 152216, 12950
  result is correct!
! 24, isa, 32, 0, 1, 28, 672, 12000, 74842, 17317
  result is correct!
! 24, isa, 32, 0, 1, 32, 768, 15500, 343156, 23130
  result is correct!
! 24, isa, 32, 0, 1, 36, 864, 19448, 346468, 28863
  result is correct!
! 24, isa, 32, 0, 1, 40, 960, 23844, 175577, 34656
  result is correct!
! 24, isa, 32, 0, 1, 44, 1056, 28688, 363106, 42086
  result is correct!
! 24, isa, 32, 0, 1, 48, 1152, 33980, 358636, 50131
  result is correct!
! 24, isa, 32, 0, 1, 52, 1248, 39720, 364842, 58477
  result is correct!
! 24, isa, 32, 0, 1, 56, 1344, 45908, 370460, 67477
  result is correct!
! 24, isa, 32, 0, 1, 60, 1440, 52544, 378981, 77641
  result is correct!
! 24, isa, 32, 0, 1, 64, 1536, 59628, 621141, 88755
  result is correct!
! 24, isa, 32, 0, 1, 68, 1632, 67160, 392920, 99439
  result is correct!
! 24, isa, 32, 0, 1, 72, 1728, 75140, 472119, 110999
  result is correct!
-----------------Showing intmul-rv32_isa_25_hybrid.log-----------------
! 25, isa, 32, 0, 1, 8, 200, 837, 181365, 1402
  result is correct!
! 25, isa, 32, 0, 1, 12, 300, 1622, 64722, 2378
  result is correct!
! 25, isa, 32, 0, 1, 16, 400, 2671, 149609, 4028
  result is correct!
! 25, isa, 32, 0, 1, 20, 500, 3946, 67690, 5776
  result is correct!
! 25, isa, 32, 0, 1, 24, 600, 5479, 151913, 8043
  result is correct!
! 25, isa, 32, 0, 1, 28, 700, 7266, 152162, 10720
  result is correct!
! 25, isa, 32, 0, 1, 32, 800, 9307, 171763, 13895
  result is correct!
! 25, isa, 32, 0, 1, 36, 900, 11602, 156560, 17038
  result is correct!
! 25, isa, 32, 0, 1, 40, 1000, 14151, 169719, 21189
  result is correct!
! 25, isa, 32, 0, 1, 44, 1100, 16954, 171695, 25186
  result is correct!
! 25, isa, 32, 0, 1, 48, 1200, 20011, 163265, 29536
  result is correct!
! 25, isa, 32, 0, 1, 52, 1300, 23322, 352283, 35249
  result is correct!
! 25, isa, 32, 0, 1, 56, 1400, 26887, 181578, 40149
  result is correct!
! 25, isa, 32, 0, 1, 60, 1500, 30706, 360274, 46132
  result is correct!
! 25, isa, 32, 0, 1, 64, 1600, 34779, 363470, 52044
  result is correct!
! 25, isa, 32, 0, 1, 68, 1700, 39106, 368836, 59013
  result is correct!
! 25, isa, 32, 0, 1, 72, 1800, 43687, 373963, 65417
  result is correct!
-----------------Showing intmul-rv32_isa_25_simple.log-----------------
! 25, isa, 32, 0, 1, 8, 200, 1226, 62710, 1771
  result is correct!
! 25, isa, 32, 0, 1, 12, 300, 2490, 327160, 4229
  result is correct!
! 25, isa, 32, 0, 1, 16, 400, 4202, 65466, 6021
  result is correct!
! 25, isa, 32, 0, 1, 20, 500, 6362, 67990, 9164
  result is correct!
! 25, isa, 32, 0, 1, 24, 600, 8970, 337107, 13817
  result is correct!
! 25, isa, 32, 0, 1, 28, 700, 12026, 155485, 17430
  result is correct!
! 25, isa, 32, 0, 1, 32, 800, 15530, 179184, 22647
  result is correct!
! 25, isa, 32, 0, 1, 36, 900, 19482, 160753, 28257
  result is correct!
! 25, isa, 32, 0, 1, 40, 1000, 23882, 358132, 35535
  result is correct!
! 25, isa, 32, 0, 1, 44, 1100, 28730, 181772, 41965
  result is correct!
! 25, isa, 32, 0, 1, 48, 1200, 34026, 359016, 50229
  result is correct!
! 25, isa, 32, 0, 1, 52, 1300, 39770, 364403, 58542
  result is correct!
! 25, isa, 32, 0, 1, 56, 1400, 45962, 372270, 67768
  result is correct!
! 25, isa, 32, 0, 1, 60, 1500, 52602, 375947, 77659
  result is correct!
! 25, isa, 32, 0, 1, 64, 1600, 59690, 385000, 88278
  result is correct!
! 25, isa, 32, 0, 1, 68, 1700, 67226, 393677, 99253
  result is correct!
! 25, isa, 32, 0, 1, 72, 1800, 75210, 400062, 111217
  result is correct!
-----------------Showing intmul-rv32_isa_26_hybrid.log-----------------
! 26, isa, 32, 0, 1, 8, 208, 837, 63723, 1151
  result is correct!
! 26, isa, 32, 0, 1, 12, 312, 1622, 66027, 2378
  result is correct!
! 26, isa, 32, 0, 1, 16, 416, 2671, 66732, 3934
  result is correct!
! 26, isa, 32, 0, 1, 20, 520, 3946, 181741, 5975
  result is correct!
! 26, isa, 32, 0, 1, 24, 624, 5479, 69486, 8008
  result is correct!
! 26, isa, 32, 0, 1, 28, 728, 7266, 334751, 11145
  result is correct!
! 26, isa, 32, 0, 1, 32, 832, 9307, 73386, 13623
  result is correct!
! 26, isa, 32, 0, 1, 36, 936, 11602, 341356, 17789
  result is correct!
! 26, isa, 32, 0, 1, 40, 1040, 14151, 340937, 21224
  result is correct!
! 26, isa, 32, 0, 1, 44, 1144, 16954, 345342, 25560
  result is correct!
! 26, isa, 32, 0, 1, 48, 1248, 20011, 345718, 30245
  result is correct!
! 26, isa, 32, 0, 1, 52, 1352, 23322, 302987, 34723
  result is correct!
! 26, isa, 32, 0, 1, 56, 1456, 26887, 355926, 40613
  result is correct!
! 26, isa, 32, 0, 1, 60, 1560, 30706, 359089, 45968
  result is correct!
! 26, isa, 32, 0, 1, 64, 1664, 34779, 361891, 52300
  result is correct!
! 26, isa, 32, 0, 1, 68, 1768, 39106, 376180, 58473
  result is correct!
! 26, isa, 32, 0, 1, 72, 1872, 43687, 373569, 65979
  result is correct!
-----------------Showing intmul-rv32_isa_26_simple.log-----------------
! 26, isa, 32, 0, 1, 8, 208, 1226, 62053, 1711
  result is correct!
! 26, isa, 32, 0, 1, 12, 312, 2490, 63639, 3583
  result is correct!
! 26, isa, 32, 0, 1, 16, 416, 4202, 146248, 6107
  result is correct!
! 26, isa, 32, 0, 1, 20, 520, 6362, 341285, 9774
  result is correct!
! 26, isa, 32, 0, 1, 24, 624, 8970, 71152, 12934
  result is correct!
! 26, isa, 32, 0, 1, 28, 728, 12026, 335027, 18087
  result is correct!
! 26, isa, 32, 0, 1, 32, 832, 15530, 341198, 23056
  result is correct!
! 26, isa, 32, 0, 1, 36, 936, 19482, 343325, 28832
  result is correct!
! 26, isa, 32, 0, 1, 40, 1040, 23882, 348647, 35094
  result is correct!
! 26, isa, 32, 0, 1, 44, 1144, 28730, 354442, 42360
  result is correct!
! 26, isa, 32, 0, 1, 48, 1248, 34026, 359046, 50084
  result is correct!
! 26, isa, 32, 0, 1, 52, 1352, 39770, 362111, 58257
  result is correct!
! 26, isa, 32, 0, 1, 56, 1456, 45962, 371821, 68116
  result is correct!
! 26, isa, 32, 0, 1, 60, 1560, 52602, 378805, 77632
  result is correct!
! 26, isa, 32, 0, 1, 64, 1664, 59690, 385343, 88321
  result is correct!
! 26, isa, 32, 0, 1, 68, 1768, 67226, 393414, 99261
  result is correct!
! 26, isa, 32, 0, 1, 72, 1872, 75211, 399799, 110825
  result is correct!
-----------------Showing intmul-rv32_isa_27_hybrid.log-----------------
! 27, isa, 32, 0, 1, 8, 216, 837, 65926, 1281
  result is correct!
! 27, isa, 32, 0, 1, 12, 324, 1622, 64864, 2378
  result is correct!
! 27, isa, 32, 0, 1, 16, 432, 2671, 144361, 4026
  result is correct!
! 27, isa, 32, 0, 1, 20, 540, 3946, 149395, 5876
  result is correct!
! 27, isa, 32, 0, 1, 24, 648, 5479, 335690, 8524
  result is correct!
! 27, isa, 32, 0, 1, 28, 756, 7266, 71475, 10687
  result is correct!
! 27, isa, 32, 0, 1, 32, 864, 9307, 336080, 14129
  result is correct!
! 27, isa, 32, 0, 1, 36, 972, 11602, 157331, 17151
  result is correct!
! 27, isa, 32, 0, 1, 40, 1080, 14151, 168670, 21098
  result is correct!
! 27, isa, 32, 0, 1, 44, 1188, 16954, 171832, 25340
  result is correct!
! 27, isa, 32, 0, 1, 48, 1296, 20011, 174969, 29880
  result is correct!
! 27, isa, 32, 0, 1, 52, 1404, 23322, 350471, 35098
  result is correct!
! 27, isa, 32, 0, 1, 56, 1512, 26887, 354972, 40300
  result is correct!
! 27, isa, 32, 0, 1, 60, 1620, 30706, 369201, 45977
  result is correct!
! 27, isa, 32, 0, 1, 64, 1728, 34779, 363824, 52304
  result is correct!
! 27, isa, 32, 0, 1, 68, 1836, 39106, 365149, 58719
  result is correct!
! 27, isa, 32, 0, 1, 72, 1944, 43687, 371673, 65691
  result is correct!
-----------------Showing intmul-rv32_isa_27_simple.log-----------------
! 27, isa, 32, 0, 1, 8, 216, 1226, 62465, 1772
  result is correct!
! 27, isa, 32, 0, 1, 12, 324, 2490, 97358, 3568
  result is correct!
! 27, isa, 32, 0, 1, 16, 432, 4202, 328134, 6536
  result is correct!
! 27, isa, 32, 0, 1, 20, 540, 6362, 67739, 9227
  result is correct!
! 27, isa, 32, 0, 1, 24, 648, 8970, 174991, 13218
  result is correct!
! 27, isa, 32, 0, 1, 28, 756, 12026, 74076, 17340
  result is correct!
! 27, isa, 32, 0, 1, 32, 864, 15530, 158251, 22464
  result is correct!
! 27, isa, 32, 0, 1, 36, 972, 19482, 210019, 28413
  result is correct!
! 27, isa, 32, 0, 1, 40, 1080, 23882, 347723, 35162
  result is correct!
! 27, isa, 32, 0, 1, 44, 1188, 28730, 354355, 42369
  result is correct!
! 27, isa, 32, 0, 1, 48, 1296, 34026, 358643, 50076
  result is correct!
! 27, isa, 32, 0, 1, 52, 1404, 39770, 366236, 58363
  result is correct!
! 27, isa, 32, 0, 1, 56, 1512, 45962, 380858, 67556
  result is correct!
! 27, isa, 32, 0, 1, 60, 1620, 52602, 377736, 77433
  result is correct!
! 27, isa, 32, 0, 1, 64, 1728, 59690, 384859, 88101
  result is correct!
! 27, isa, 32, 0, 1, 68, 1836, 67226, 393500, 98736
  result is correct!
! 27, isa, 32, 0, 1, 72, 1944, 75210, 401461, 111265
  result is correct!
-----------------Showing intmul-rv32_isa_28_hybrid.log-----------------
! 28, isa, 32, 0, 1, 8, 224, 838, 63540, 1215
  result is correct!
! 28, isa, 32, 0, 1, 12, 336, 1623, 64694, 2379
  result is correct!
! 28, isa, 32, 0, 1, 16, 448, 2672, 66399, 3932
  result is correct!
! 28, isa, 32, 0, 1, 20, 560, 3947, 333231, 6290
  result is correct!
! 28, isa, 32, 0, 1, 24, 672, 5480, 147830, 8166
  result is correct!
! 28, isa, 32, 0, 1, 28, 784, 7267, 151610, 10878
  result is correct!
! 28, isa, 32, 0, 1, 32, 896, 9308, 154774, 13793
  result is correct!
! 28, isa, 32, 0, 1, 36, 1008, 11603, 339850, 17525
  result is correct!
! 28, isa, 32, 0, 1, 40, 1120, 14152, 159072, 20930
  result is correct!
! 28, isa, 32, 0, 1, 44, 1232, 16955, 286701, 25168
  result is correct!
! 28, isa, 32, 0, 1, 48, 1344, 20012, 357235, 30187
  result is correct!
! 28, isa, 32, 0, 1, 52, 1456, 23323, 351557, 35023
  result is correct!
! 28, isa, 32, 0, 1, 56, 1568, 26888, 352289, 40247
  result is correct!
! 28, isa, 32, 0, 1, 60, 1680, 30707, 360239, 45896
  result is correct!
! 28, isa, 32, 0, 1, 64, 1792, 34780, 363256, 52325
  result is correct!
! 28, isa, 32, 0, 1, 68, 1904, 39107, 366916, 58902
  result is correct!
! 28, isa, 32, 0, 1, 72, 2016, 43688, 372379, 65779
  result is correct!
-----------------Showing intmul-rv32_isa_28_simple.log-----------------
! 28, isa, 32, 0, 1, 8, 224, 1220, 326408, 2276
  result is correct!
! 28, isa, 32, 0, 1, 12, 336, 2480, 64336, 3576
  result is correct!
! 28, isa, 32, 0, 1, 16, 448, 4188, 65864, 6017
  result is correct!
! 28, isa, 32, 0, 1, 20, 560, 6344, 319125, 9418
  result is correct!
! 28, isa, 32, 0, 1, 24, 672, 8948, 151114, 13014
  result is correct!
! 28, isa, 32, 0, 1, 28, 784, 12000, 180981, 17546
  result is correct!
! 28, isa, 32, 0, 1, 32, 896, 15500, 167049, 22781
  result is correct!
! 28, isa, 32, 0, 1, 36, 1008, 19448, 347428, 28571
  result is correct!
! 28, isa, 32, 0, 1, 40, 1120, 23844, 349674, 35024
  result is correct!
! 28, isa, 32, 0, 1, 44, 1232, 28688, 353225, 42351
  result is correct!
! 28, isa, 32, 0, 1, 48, 1344, 33980, 186631, 49574
  result is correct!
! 28, isa, 32, 0, 1, 52, 1456, 39720, 366137, 58725
  result is correct!
! 28, isa, 32, 0, 1, 56, 1568, 45908, 372768, 67763
  result is correct!
! 28, isa, 32, 0, 1, 60, 1680, 52544, 375029, 77361
  result is correct!
! 28, isa, 32, 0, 1, 64, 1792, 59628, 384599, 88107
  result is correct!
! 28, isa, 32, 0, 1, 68, 1904, 67160, 392715, 99137
  result is correct!
! 28, isa, 32, 0, 1, 72, 2016, 75140, 399666, 110965
  result is correct!
-----------------Showing intmul-rv32_isa_29_hybrid.log-----------------
! 29, isa, 32, 0, 1, 8, 232, 836, 64242, 1213
  result is correct!
! 29, isa, 32, 0, 1, 12, 348, 1621, 340198, 2947
  result is correct!
! 29, isa, 32, 0, 1, 16, 464, 2670, 148336, 4029
  result is correct!
! 29, isa, 32, 0, 1, 20, 580, 3945, 67659, 5715
  result is correct!
! 29, isa, 32, 0, 1, 24, 696, 5478, 150784, 8198
  result is correct!
! 29, isa, 32, 0, 1, 28, 812, 7265, 350956, 11496
  result is correct!
! 29, isa, 32, 0, 1, 32, 928, 9306, 154585, 13722
  result is correct!
! 29, isa, 32, 0, 1, 36, 1044, 11601, 156885, 17173
  result is correct!
! 29, isa, 32, 0, 1, 40, 1160, 14150, 341968, 21558
  result is correct!
! 29, isa, 32, 0, 1, 44, 1276, 16953, 344999, 25587
  result is correct!
! 29, isa, 32, 0, 1, 48, 1392, 20010, 349209, 30283
  result is correct!
! 29, isa, 32, 0, 1, 52, 1508, 23321, 170141, 34577
  result is correct!
! 29, isa, 32, 0, 1, 56, 1624, 26886, 352860, 40513
  result is correct!
! 29, isa, 32, 0, 1, 60, 1740, 30705, 358601, 45991
  result is correct!
! 29, isa, 32, 0, 1, 64, 1856, 34778, 365551, 52281
  result is correct!
-----------------Showing intmul-rv32_isa_29_simple.log-----------------
