for i in *.log ; do echo "-----------------Showing $i-----------------" ; cat 
$i ; done
! 21, isa, 32, 1, 0, 44, 924, 28730, 353825, 42408
  result is correct!
! 21, isa, 32, 1, 0, 48, 1008, 34026, 360052, 50087
  result is correct!
! 21, isa, 32, 1, 0, 52, 1092, 39770, 364141, 58671
  result is correct!
! 21, isa, 32, 1, 0, 56, 1176, 45962, 373892, 68122
  result is correct!
! 21, isa, 32, 1, 0, 60, 1260, 52602, 388435, 77887
  result is correct!
! 21, isa, 32, 1, 0, 64, 1344, 59690, 385189, 87802
  result is correct!
! 21, isa, 32, 1, 0, 68, 1428, 67226, 394471, 99666
  result is correct!
! 21, isa, 32, 1, 0, 72, 1512, 75210, 401248, 111686
  result is correct!
-----------------Showing intmul-rv32_isa_22_hybrid.log-----------------
! 22, isa, 32, 1, 0, 8, 176, 837, 63860, 1215
  result is correct!
! 22, isa, 32, 1, 0, 12, 264, 1622, 65383, 2379
  result is correct!
! 22, isa, 32, 1, 0, 16, 352, 2671, 66494, 3869
  result is correct!
! 22, isa, 32, 1, 0, 20, 440, 3946, 67616, 5845
  result is correct!
! 22, isa, 32, 1, 0, 24, 528, 5479, 150266, 8175
  result is correct!
! 22, isa, 32, 1, 0, 28, 616, 7266, 71477, 10628
  result is correct!
! 22, isa, 32, 1, 0, 32, 704, 9307, 336958, 14309
  result is correct!
! 22, isa, 32, 1, 0, 36, 792, 11602, 166774, 17511
  result is correct!
! 22, isa, 32, 1, 0, 40, 880, 14151, 168106, 21113
  result is correct!
! 22, isa, 32, 1, 0, 44, 968, 16954, 171619, 25263
  result is correct!
! 22, isa, 32, 1, 0, 48, 1056, 20011, 174342, 29684
  result is correct!
! 22, isa, 32, 1, 0, 52, 1144, 23322, 352247, 35377
  result is correct!
! 22, isa, 32, 1, 0, 56, 1232, 26887, 308076, 40252
  result is correct!
! 22, isa, 32, 1, 0, 60, 1320, 30706, 360368, 46155
  result is correct!
! 22, isa, 32, 1, 0, 64, 1408, 34779, 365139, 52286
  result is correct!
! 22, isa, 32, 1, 0, 68, 1496, 39106, 369340, 59218
  result is correct!
! 22, isa, 32, 1, 0, 72, 1584, 43687, 370441, 65668
  result is correct!
-----------------Showing intmul-rv32_isa_22_simple.log-----------------
! 22, isa, 32, 1, 0, 8, 176, 1226, 62708, 1775
  result is correct!
! 22, isa, 32, 1, 0, 12, 264, 2490, 63761, 3583
  result is correct!
! 22, isa, 32, 1, 0, 16, 352, 4202, 147858, 6189
  result is correct!
! 22, isa, 32, 1, 0, 20, 440, 6362, 144583, 9319
  result is correct!
! 22, isa, 32, 1, 0, 24, 528, 8970, 336628, 13395
  result is correct!
! 22, isa, 32, 1, 0, 28, 616, 12026, 291723, 17634
  result is correct!
! 22, isa, 32, 1, 0, 32, 704, 15530, 156698, 22559
  result is correct!
! 22, isa, 32, 1, 0, 36, 792, 19482, 163466, 28290
  result is correct!
! 22, isa, 32, 1, 0, 40, 880, 23882, 349519, 35382
  result is correct!
! 22, isa, 32, 1, 0, 44, 968, 28730, 180335, 41958
  result is correct!
! 22, isa, 32, 1, 0, 48, 1056, 34026, 360287, 50273
  result is correct!
! 22, isa, 32, 1, 0, 52, 1144, 39770, 375426, 59079
  result is correct!
! 22, isa, 32, 1, 0, 56, 1232, 45962, 371758, 67579
  result is correct!
! 22, isa, 32, 1, 0, 60, 1320, 52602, 377037, 77311
  result is correct!
! 22, isa, 32, 1, 0, 64, 1408, 59690, 385369, 88494
  result is correct!
! 22, isa, 32, 1, 0, 68, 1496, 67226, 393979, 99434
  result is correct!
! 22, isa, 32, 1, 0, 72, 1584, 75210, 401798, 111131
  result is correct!
-----------------Showing intmul-rv32_isa_23_hybrid.log-----------------
! 23, isa, 32, 1, 0, 8, 184, 837, 63975, 1215
  result is correct!
! 23, isa, 32, 1, 0, 12, 276, 1622, 64904, 2378
  result is correct!
! 23, isa, 32, 1, 0, 16, 368, 2671, 331105, 4450
  result is correct!
! 23, isa, 32, 1, 0, 20, 460, 3946, 150877, 5942
  result is correct!
! 23, isa, 32, 1, 0, 24, 552, 5479, 191833, 8221
  result is correct!
! 23, isa, 32, 1, 0, 28, 644, 7266, 334347, 10904
  result is correct!
! 23, isa, 32, 1, 0, 32, 736, 9307, 176489, 13753
  result is correct!
! 23, isa, 32, 1, 0, 36, 828, 11602, 339842, 17639
  result is correct!
! 23, isa, 32, 1, 0, 40, 920, 14151, 341792, 21617
  result is correct!
! 23, isa, 32, 1, 0, 44, 1012, 16954, 344534, 25487
  result is correct!
! 23, isa, 32, 1, 0, 48, 1104, 20011, 348291, 30114
  result is correct!
! 23, isa, 32, 1, 0, 52, 1196, 23322, 351438, 35276
  result is correct!
! 23, isa, 32, 1, 0, 56, 1288, 26887, 357181, 40361
  result is correct!
! 23, isa, 32, 1, 0, 60, 1380, 30706, 360439, 46052
  result is correct!
! 23, isa, 32, 1, 0, 64, 1472, 34779, 361986, 52249
  result is correct!
! 23, isa, 32, 1, 0, 68, 1564, 39106, 366760, 58783
  result is correct!
! 23, isa, 32, 1, 0, 72, 1656, 43687, 373468, 65522
  result is correct!
-----------------Showing intmul-rv32_isa_23_simple.log-----------------
! 23, isa, 32, 1, 0, 8, 184, 1226, 62610, 1773
  result is correct!
! 23, isa, 32, 1, 0, 12, 276, 2490, 64318, 3585
  result is correct!
! 23, isa, 32, 1, 0, 16, 368, 4202, 65433, 6027
  result is correct!
! 23, isa, 32, 1, 0, 20, 460, 6362, 68535, 9168
  result is correct!
! 23, isa, 32, 1, 0, 24, 552, 8970, 148683, 13095
  result is correct!
! 23, isa, 32, 1, 0, 28, 644, 12026, 335051, 18135
  result is correct!
! 23, isa, 32, 1, 0, 32, 736, 15530, 341096, 23109
  result is correct!
! 23, isa, 32, 1, 0, 36, 828, 19482, 344446, 29145
  result is correct!
! 23, isa, 32, 1, 0, 40, 920, 23882, 351923, 35389
  result is correct!
! 23, isa, 32, 1, 0, 44, 1012, 28730, 354160, 42489
  result is correct!
! 23, isa, 32, 1, 0, 48, 1104, 34026, 359790, 50604
  result is correct!
! 23, isa, 32, 1, 0, 52, 1196, 39770, 364928, 58407
  result is correct!
! 23, isa, 32, 1, 0, 56, 1288, 45962, 371913, 68233
  result is correct!
! 23, isa, 32, 1, 0, 60, 1380, 52602, 378726, 78061
  result is correct!
! 23, isa, 32, 1, 0, 64, 1472, 59690, 386136, 87995
  result is correct!
! 23, isa, 32, 1, 0, 68, 1564, 67226, 392872, 99300
  result is correct!
! 23, isa, 32, 1, 0, 72, 1656, 75210, 400887, 111229
  result is correct!
-----------------Showing intmul-rv32_isa_24_hybrid.log-----------------
! 24, isa, 32, 1, 0, 8, 192, 838, 146904, 1309
  result is correct!
! 24, isa, 32, 1, 0, 12, 288, 1623, 65245, 2381
  result is correct!
! 24, isa, 32, 1, 0, 16, 384, 2672, 66983, 3872
  result is correct!
! 24, isa, 32, 1, 0, 20, 480, 3947, 67669, 5719
  result is correct!
! 24, isa, 32, 1, 0, 24, 576, 5480, 69553, 7950
  result is correct!
! 24, isa, 32, 1, 0, 28, 672, 7267, 178778, 10744
  result is correct!
! 24, isa, 32, 1, 0, 32, 768, 9308, 73672, 13694
  result is correct!
! 24, isa, 32, 1, 0, 36, 864, 11603, 167509, 17189
  result is correct!
! 24, isa, 32, 1, 0, 40, 960, 14152, 167700, 21110
  result is correct!
! 24, isa, 32, 1, 0, 44, 1056, 16955, 346756, 25775
  result is correct!
! 24, isa, 32, 1, 0, 48, 1152, 20012, 172554, 29741
  result is correct!
! 24, isa, 32, 1, 0, 52, 1248, 23323, 350942, 35025
  result is correct!
! 24, isa, 32, 1, 0, 56, 1344, 26888, 355114, 40380
  result is correct!
! 24, isa, 32, 1, 0, 60, 1440, 30707, 359960, 46029
  result is correct!
! 24, isa, 32, 1, 0, 64, 1536, 34780, 363278, 52144
  result is correct!
! 24, isa, 32, 1, 0, 68, 1632, 39107, 367042, 58690
  result is correct!
! 24, isa, 32, 1, 0, 72, 1728, 43688, 373096, 65870
  result is correct!
-----------------Showing intmul-rv32_isa_24_simple.log-----------------
! 24, isa, 32, 1, 0, 8, 192, 1220, 62316, 1766
  result is correct!
! 24, isa, 32, 1, 0, 12, 288, 2480, 64018, 3576
  result is correct!
! 24, isa, 32, 1, 0, 16, 384, 4188, 65640, 5893
  result is correct!
! 24, isa, 32, 1, 0, 20, 480, 6344, 68070, 9152
  result is correct!
! 24, isa, 32, 1, 0, 24, 576, 8948, 151790, 13013
  result is correct!
! 24, isa, 32, 1, 0, 28, 672, 12000, 74189, 17326
  result is correct!
! 24, isa, 32, 1, 0, 32, 768, 15500, 157798, 22522
  result is correct!
! 24, isa, 32, 1, 0, 36, 864, 19448, 163127, 28207
  result is correct!
! 24, isa, 32, 1, 0, 40, 960, 23844, 175788, 34682
  result is correct!
! 24, isa, 32, 1, 0, 44, 1056, 28688, 354146, 42325
  result is correct!
! 24, isa, 32, 1, 0, 48, 1152, 33980, 361406, 50018
  result is correct!
! 24, isa, 32, 1, 0, 52, 1248, 39720, 364273, 58527
  result is correct!
! 24, isa, 32, 1, 0, 56, 1344, 45908, 371431, 67461
  result is correct!
! 24, isa, 32, 1, 0, 60, 1440, 52544, 377568, 77213
  result is correct!
! 24, isa, 32, 1, 0, 64, 1536, 59628, 385044, 88184
  result is correct!
! 24, isa, 32, 1, 0, 68, 1632, 67160, 394032, 99234
  result is correct!
! 24, isa, 32, 1, 0, 72, 1728, 75140, 401068, 111002
  result is correct!
-----------------Showing intmul-rv32_isa_25_hybrid.log-----------------
! 25, isa, 32, 1, 0, 8, 200, 837, 143418, 1366
  result is correct!
! 25, isa, 32, 1, 0, 12, 300, 1622, 65159, 2380
  result is correct!
! 25, isa, 32, 1, 0, 16, 400, 2671, 66731, 3934
  result is correct!
! 25, isa, 32, 1, 0, 20, 500, 3946, 333743, 6229
  result is correct!
! 25, isa, 32, 1, 0, 24, 600, 5479, 188349, 8214
  result is correct!
! 25, isa, 32, 1, 0, 28, 700, 7266, 153928, 10792
  result is correct!
! 25, isa, 32, 1, 0, 32, 800, 9307, 178068, 13984
  result is correct!
! 25, isa, 32, 1, 0, 36, 900, 11602, 77708, 16962
  result is correct!
! 25, isa, 32, 1, 0, 40, 1000, 14151, 159971, 20816
  result is correct!
! 25, isa, 32, 1, 0, 44, 1100, 16954, 161777, 25253
  result is correct!
! 25, isa, 32, 1, 0, 48, 1200, 20011, 350229, 29903
  result is correct!
! 25, isa, 32, 1, 0, 52, 1300, 23322, 352650, 35022
  result is correct!
! 25, isa, 32, 1, 0, 56, 1400, 26887, 173469, 39898
  result is correct!
! 25, isa, 32, 1, 0, 60, 1500, 30706, 360277, 46237
  result is correct!
! 25, isa, 32, 1, 0, 64, 1600, 34779, 363886, 52286
  result is correct!
! 25, isa, 32, 1, 0, 68, 1700, 39106, 378906, 59159
  result is correct!
! 25, isa, 32, 1, 0, 72, 1800, 43687, 372162, 65693
  result is correct!
-----------------Showing intmul-rv32_isa_25_simple.log-----------------
! 25, isa, 32, 1, 0, 8, 200, 1226, 62442, 1773
  result is correct!
! 25, isa, 32, 1, 0, 12, 300, 2490, 63858, 3584
  result is correct!
! 25, isa, 32, 1, 0, 16, 400, 4202, 66122, 6096
  result is correct!
! 25, isa, 32, 1, 0, 20, 500, 6362, 148308, 9272
  result is correct!
! 25, isa, 32, 1, 0, 24, 600, 8970, 333819, 13566
  result is correct!
! 25, isa, 32, 1, 0, 28, 700, 12026, 155371, 17471
  result is correct!
! 25, isa, 32, 1, 0, 32, 800, 15530, 172343, 22575
  result is correct!
! 25, isa, 32, 1, 0, 36, 900, 19482, 212849, 28664
  result is correct!
! 25, isa, 32, 1, 0, 40, 1000, 23882, 348578, 35396
  result is correct!
! 25, isa, 32, 1, 0, 44, 1100, 28730, 178295, 41793
  result is correct!
! 25, isa, 32, 1, 0, 48, 1200, 34026, 359380, 50109
  result is correct!
! 25, isa, 32, 1, 0, 52, 1300, 39770, 365435, 58533
  result is correct!
! 25, isa, 32, 1, 0, 56, 1400, 45962, 373057, 68065
  result is correct!
! 25, isa, 32, 1, 0, 60, 1500, 52602, 377860, 77376
  result is correct!
! 25, isa, 32, 1, 0, 64, 1600, 59690, 384561, 88304
  result is correct!
! 25, isa, 32, 1, 0, 68, 1700, 67226, 394508, 99173
  result is correct!
! 25, isa, 32, 1, 0, 72, 1800, 75210, 401528, 110851
  result is correct!
-----------------Showing intmul-rv32_isa_26_hybrid.log-----------------
! 26, isa, 32, 1, 0, 8, 208, 837, 64513, 1217
  result is correct!
! 26, isa, 32, 1, 0, 12, 312, 1622, 332998, 2721
  result is correct!
! 26, isa, 32, 1, 0, 16, 416, 2671, 148636, 3972
  result is correct!
! 26, isa, 32, 1, 0, 20, 520, 3946, 145816, 5935
  result is correct!
! 26, isa, 32, 1, 0, 24, 624, 5479, 151662, 8179
  result is correct!
! 26, isa, 32, 1, 0, 28, 728, 7266, 334619, 11088
  result is correct!
! 26, isa, 32, 1, 0, 32, 832, 9307, 154096, 13796
  result is correct!
! 26, isa, 32, 1, 0, 36, 936, 11602, 294254, 17319
  result is correct!
! 26, isa, 32, 1, 0, 40, 1040, 14151, 342410, 21582
  result is correct!
! 26, isa, 32, 1, 0, 44, 1144, 16954, 349631, 25956
  result is correct!
! 26, isa, 32, 1, 0, 48, 1248, 20011, 347043, 30366
  result is correct!
! 26, isa, 32, 1, 0, 52, 1352, 23322, 168349, 34652
  result is correct!
! 26, isa, 32, 1, 0, 56, 1456, 26887, 356563, 40683
  result is correct!
! 26, isa, 32, 1, 0, 60, 1560, 30706, 358086, 46174
  result is correct!
! 26, isa, 32, 1, 0, 64, 1664, 34779, 364767, 52346
  result is correct!
! 26, isa, 32, 1, 0, 68, 1768, 39106, 367391, 58909
  result is correct!
! 26, isa, 32, 1, 0, 72, 1872, 43687, 372866, 66082
  result is correct!
-----------------Showing intmul-rv32_isa_26_simple.log-----------------
! 26, isa, 32, 1, 0, 8, 208, 1226, 62833, 1772
  result is correct!
! 26, isa, 32, 1, 0, 12, 312, 2490, 63881, 3586
  result is correct!
! 26, isa, 32, 1, 0, 16, 416, 4202, 290023, 6329
  result is correct!
! 26, isa, 32, 1, 0, 20, 520, 6362, 333021, 9563
  result is correct!
! 26, isa, 32, 1, 0, 24, 624, 8970, 152347, 13100
  result is correct!
! 26, isa, 32, 1, 0, 28, 728, 12026, 172353, 17683
  result is correct!
! 26, isa, 32, 1, 0, 32, 832, 15530, 340306, 23152
  result is correct!
! 26, isa, 32, 1, 0, 36, 936, 19482, 344388, 28739
  result is correct!
! 26, isa, 32, 1, 0, 40, 1040, 23882, 299443, 34909
  result is correct!
! 26, isa, 32, 1, 0, 44, 1144, 28730, 358439, 42565
  result is correct!
! 26, isa, 32, 1, 0, 48, 1248, 34026, 357889, 50133
  result is correct!
! 26, isa, 32, 1, 0, 52, 1352, 39770, 364337, 58899
  result is correct!
! 26, isa, 32, 1, 0, 56, 1456, 45962, 371682, 67789
  result is correct!
! 26, isa, 32, 1, 0, 60, 1560, 52602, 378496, 78064
  result is correct!
! 26, isa, 32, 1, 0, 64, 1664, 59690, 385905, 87886
  result is correct!
! 26, isa, 32, 1, 0, 68, 1768, 67226, 393052, 99267
  result is correct!
! 26, isa, 32, 1, 0, 72, 1872, 75210, 402004, 111429
  result is correct!
-----------------Showing intmul-rv32_isa_27_hybrid.log-----------------
! 27, isa, 32, 1, 0, 8, 216, 837, 65005, 1155
  result is correct!
! 27, isa, 32, 1, 0, 12, 324, 1622, 65393, 2381
  result is correct!
! 27, isa, 32, 1, 0, 16, 432, 2671, 67254, 3941
  result is correct!
! 27, isa, 32, 1, 0, 20, 540, 3946, 68280, 5661
  result is correct!
! 27, isa, 32, 1, 0, 24, 648, 5479, 336091, 8768
  result is correct!
! 27, isa, 32, 1, 0, 28, 756, 7266, 71437, 10701
  result is correct!
! 27, isa, 32, 1, 0, 32, 864, 9307, 338550, 14349
  result is correct!
! 27, isa, 32, 1, 0, 36, 972, 11602, 157685, 17183
  result is correct!
! 27, isa, 32, 1, 0, 40, 1080, 14151, 79014, 20851
  result is correct!
! 27, isa, 32, 1, 0, 44, 1188, 16954, 162542, 24981
  result is correct!
! 27, isa, 32, 1, 0, 48, 1296, 20011, 165293, 29595
  result is correct!
! 27, isa, 32, 1, 0, 52, 1404, 23322, 352650, 35309
  result is correct!
! 27, isa, 32, 1, 0, 56, 1512, 26887, 355023, 40458
  result is correct!
! 27, isa, 32, 1, 0, 60, 1620, 30706, 358359, 46037
  result is correct!
! 27, isa, 32, 1, 0, 64, 1728, 34779, 361204, 52286
  result is correct!
! 27, isa, 32, 1, 0, 68, 1836, 39106, 369162, 58759
  result is correct!
! 27, isa, 32, 1, 0, 72, 1944, 43687, 373219, 65822
  result is correct!
-----------------Showing intmul-rv32_isa_27_simple.log-----------------
! 27, isa, 32, 1, 0, 8, 216, 1226, 62813, 1773
  result is correct!
! 27, isa, 32, 1, 0, 12, 324, 2490, 155937, 3690
  result is correct!
! 27, isa, 32, 1, 0, 16, 432, 4202, 146141, 6190
  result is correct!
! 27, isa, 32, 1, 0, 20, 540, 6362, 68114, 9168
  result is correct!
! 27, isa, 32, 1, 0, 24, 648, 8970, 332861, 13392
  result is correct!
! 27, isa, 32, 1, 0, 28, 756, 12026, 179248, 17692
  result is correct!
! 27, isa, 32, 1, 0, 32, 864, 15530, 167359, 22663
  result is correct!
! 27, isa, 32, 1, 0, 36, 972, 19482, 177486, 28414
  result is correct!
! 27, isa, 32, 1, 0, 40, 1080, 23882, 349558, 35394
  result is correct!
! 27, isa, 32, 1, 0, 44, 1188, 28730, 180382, 42053
  result is correct!
! 27, isa, 32, 1, 0, 48, 1296, 34026, 356814, 50118
  result is correct!
! 27, isa, 32, 1, 0, 52, 1404, 39770, 365149, 59026
  result is correct!
! 27, isa, 32, 1, 0, 56, 1512, 45962, 371472, 67568
  result is correct!
! 27, isa, 32, 1, 0, 60, 1620, 52602, 378691, 77443
  result is correct!
! 27, isa, 32, 1, 0, 64, 1728, 59690, 386290, 88268
  result is correct!
! 27, isa, 32, 1, 0, 68, 1836, 67226, 392816, 99124
  result is correct!
! 27, isa, 32, 1, 0, 72, 1944, 75210, 411716, 111029
  result is correct!
-----------------Showing intmul-rv32_isa_28_hybrid.log-----------------
! 28, isa, 32, 1, 0, 8, 224, 838, 63966, 1154
  result is correct!
! 28, isa, 32, 1, 0, 12, 336, 1623, 65252, 2382
  result is correct!
! 28, isa, 32, 1, 0, 16, 448, 2672, 330871, 4474
  result is correct!
! 28, isa, 32, 1, 0, 20, 560, 3947, 148993, 5939
  result is correct!
! 28, isa, 32, 1, 0, 24, 672, 5480, 159542, 8185
  result is correct!
! 28, isa, 32, 1, 0, 28, 784, 7267, 177067, 10888
  result is correct!
! 28, isa, 32, 1, 0, 32, 896, 9308, 73747, 13689
  result is correct!
! 28, isa, 32, 1, 0, 36, 1008, 11603, 339565, 17736
  result is correct!
! 28, isa, 32, 1, 0, 40, 1120, 14152, 343051, 21574
  result is correct!
! 28, isa, 32, 1, 0, 44, 1232, 16955, 344222, 25712
  result is correct!
! 28, isa, 32, 1, 0, 48, 1344, 20012, 348021, 30433
  result is correct!
! 28, isa, 32, 1, 0, 52, 1456, 23323, 351918, 34939
  result is correct!
! 28, isa, 32, 1, 0, 56, 1568, 26888, 356156, 40516
  result is correct!
! 28, isa, 32, 1, 0, 60, 1680, 30707, 185998, 45868
  result is correct!
! 28, isa, 32, 1, 0, 64, 1792, 34780, 364699, 52248
  result is correct!
! 28, isa, 32, 1, 0, 68, 1904, 39107, 367416, 58488
  result is correct!
! 28, isa, 32, 1, 0, 72, 2016, 43688, 373813, 65716
  result is correct!
-----------------Showing intmul-rv32_isa_28_simple.log-----------------
! 28, isa, 32, 1, 0, 8, 224, 1220, 145354, 1866
  result is correct!
! 28, isa, 32, 1, 0, 12, 336, 2480, 63784, 3515
  result is correct!
! 28, isa, 32, 1, 0, 16, 448, 4188, 184392, 6218
  result is correct!
! 28, isa, 32, 1, 0, 20, 560, 6344, 67928, 9149
  result is correct!
! 28, isa, 32, 1, 0, 24, 672, 8948, 70877, 12797
  result is correct!
! 28, isa, 32, 1, 0, 28, 784, 12000, 338018, 17928
  result is correct!
! 28, isa, 32, 1, 0, 32, 896, 15500, 338666, 22975
  result is correct!
! 28, isa, 32, 1, 0, 36, 1008, 19448, 345132, 28957
  result is correct!
! 28, isa, 32, 1, 0, 40, 1120, 23844, 346179, 35259
  result is correct!
! 28, isa, 32, 1, 0, 44, 1232, 28688, 351946, 42370
  result is correct!
! 28, isa, 32, 1, 0, 48, 1344, 33980, 359326, 50100
  result is correct!
! 28, isa, 32, 1, 0, 52, 1456, 39720, 365573, 58665
  result is correct!
! 28, isa, 32, 1, 0, 56, 1568, 45908, 372509, 68028
  result is correct!
! 28, isa, 32, 1, 0, 60, 1680, 52544, 379491, 77899
  result is correct!
! 28, isa, 32, 1, 0, 64, 1792, 59628, 385778, 88195
  result is correct!
! 28, isa, 32, 1, 0, 68, 1904, 67160, 402055, 99272
  result is correct!
! 28, isa, 32, 1, 0, 72, 2016, 75140, 401833, 110974
  result is correct!
-----------------Showing intmul-rv32_isa_29_hybrid.log-----------------
! 29, isa, 32, 1, 0, 8, 232, 836, 64737, 1215
  result is correct!
! 29, isa, 32, 1, 0, 12, 348, 1621, 65577, 2381
  result is correct!
! 29, isa, 32, 1, 0, 16, 464, 2670, 66617, 3933
  result is correct!
! 29, isa, 32, 1, 0, 20, 580, 3945, 67992, 5777
  result is correct!
! 29, isa, 32, 1, 0, 24, 696, 5478, 193446, 8213
  result is correct!
! 29, isa, 32, 1, 0, 28, 812, 7265, 151808, 10727
  result is correct!
! 29, isa, 32, 1, 0, 32, 928, 9306, 178082, 13972
  result is correct!
! 29, isa, 32, 1, 0, 36, 1044, 11601, 75888, 17004
  result is correct!
! 29, isa, 32, 1, 0, 40, 1160, 14150, 343869, 21268
  result is correct!
! 29, isa, 32, 1, 0, 44, 1276, 16953, 344661, 25424
  result is correct!
! 29, isa, 32, 1, 0, 48, 1392, 20010, 349320, 30090
  result is correct!
! 29, isa, 32, 1, 0, 52, 1508, 23321, 307304, 34656
  result is correct!
! 29, isa, 32, 1, 0, 56, 1624, 26886, 356783, 40319
  result is correct!
! 29, isa, 32, 1, 0, 60, 1740, 30705, 360377, 46218
  result is correct!
! 29, isa, 32, 1, 0, 64, 1856, 34778, 364825, 52390
  result is correct!
-----------------Showing intmul-rv32_isa_29_simple.log-----------------
